#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-293EFB575B970D3-2F5FE9434E18A6E
#datatype	hitsStandard Results
#status	0
#Start time	2018-02-21T16:46:53	Run time	0:00:07:10
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2762 - >lcl|AP007255.1_prot_BAE51566.1_2762 [locus_tag=amb2762] [protein=Dethiobiotin synthetase] [protein_id=BAE51566.1] [location=2947623..2948240] [gbkey=CDS]	superfamily	328724	1	186	2.22783e-63	195.577	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2763 - >lcl|AP007255.1_prot_BAE51567.1_2763 [locus_tag=amb2763] [protein=Adenosylmethionine-8-amino-7-oxononanoate aminotransferase] [protein_id=BAE51567.1] [location=2948237..2949556] [gbkey=CDS]	specific	223239	6	439	1.73687e-169	482.817	COG0161	BioA	 - 	cl18945
Q#2763 - >lcl|AP007255.1_prot_BAE51567.1_2763 [locus_tag=amb2763] [protein=Adenosylmethionine-8-amino-7-oxononanoate aminotransferase] [protein_id=BAE51567.1] [location=2948237..2949556] [gbkey=CDS]	superfamily	327488	6	439	1.73687e-169	482.817	cl18945	AAT_I superfamily	 - 	 - 
Q#2764 - >lcl|AP007255.1_prot_BAE51568.1_2764 [locus_tag=amb2764] [protein=Membrane-fusion protein] [protein_id=BAE51568.1] [location=2949583..2950590] [gbkey=CDS]	specific	223914	27	335	3.70913e-30	117.888	COG0845	AcrA	 - 	cl25633
Q#2764 - >lcl|AP007255.1_prot_BAE51568.1_2764 [locus_tag=amb2764] [protein=Membrane-fusion protein] [protein_id=BAE51568.1] [location=2949583..2950590] [gbkey=CDS]	superfamily	330454	27	335	3.70913e-30	117.888	cl25633	HlyD superfamily	 - 	 - 
Q#2765 - >lcl|AP007255.1_prot_BAE51569.1_2765 [locus_tag=amb2765] [protein=ABC-type transport system] [protein_id=BAE51569.1] [location=2950603..2951850] [gbkey=CDS]	specific	226957	1	414	2.53745e-77	245.281	COG4591	LolE	 - 	cl27391
Q#2765 - >lcl|AP007255.1_prot_BAE51569.1_2765 [locus_tag=amb2765] [protein=ABC-type transport system] [protein_id=BAE51569.1] [location=2950603..2951850] [gbkey=CDS]	superfamily	332212	1	414	2.53745e-77	245.281	cl27391	FtsX superfamily	 - 	 - 
Q#2766 - >lcl|AP007255.1_prot_BAE51570.1_2766 [locus_tag=amb2766] [protein=ABC-type antimicrobial peptide transport system] [protein_id=BAE51570.1] [location=2951850..2952524] [gbkey=CDS]	specific	224059	4	222	1.65001e-90	265.142	COG1136	LolD	 - 	cl28181
Q#2766 - >lcl|AP007255.1_prot_BAE51570.1_2766 [locus_tag=amb2766] [protein=ABC-type antimicrobial peptide transport system] [protein_id=BAE51570.1] [location=2951850..2952524] [gbkey=CDS]	superfamily	333001	4	222	1.65001e-90	265.142	cl28181	AAA superfamily	 - 	 - 
Q#2767 - >lcl|AP007255.1_prot_BAE51571.1_2767 [locus_tag=amb2767] [protein=Response regulator] [protein_id=BAE51571.1] [location=complement(2952538..2953173)] [gbkey=CDS]	specific	225107	1	211	2.83208e-63	195.215	COG2197	CitB	 - 	cl28474
Q#2767 - >lcl|AP007255.1_prot_BAE51571.1_2767 [locus_tag=amb2767] [protein=Response regulator] [protein_id=BAE51571.1] [location=complement(2952538..2953173)] [gbkey=CDS]	superfamily	333294	1	211	2.83208e-63	195.215	cl28474	CitB superfamily	 - 	 - 
Q#2768 - >lcl|AP007255.1_prot_BAE51572.1_2768 [locus_tag=amb2768] [protein=Molybdopterin-guanine dinucleotide biosynthesis protein] [protein_id=BAE51572.1] [location=complement(2953595..2953828)] [gbkey=CDS]	non-specific	224677	8	73	1.74892e-06	42.3272	COG1763	MobB	N	cl21455
Q#2768 - >lcl|AP007255.1_prot_BAE51572.1_2768 [locus_tag=amb2768] [protein=Molybdopterin-guanine dinucleotide biosynthesis protein] [protein_id=BAE51572.1] [location=complement(2953595..2953828)] [gbkey=CDS]	superfamily	328724	8	73	1.74892e-06	42.3272	cl21455	P-loop_NTPase superfamily	N	 - 
Q#2769 - >lcl|AP007255.1_prot_BAE51573.1_2769 [locus_tag=amb2769] [protein=Molybdopterin-guanine dinucleotide biosynthesis protein] [protein_id=BAE51573.1] [location=complement(2953828..2954085)] [gbkey=CDS]	non-specific	224677	1	73	5.60671e-24	88.1659	COG1763	MobB	C	cl21455
Q#2769 - >lcl|AP007255.1_prot_BAE51573.1_2769 [locus_tag=amb2769] [protein=Molybdopterin-guanine dinucleotide biosynthesis protein] [protein_id=BAE51573.1] [location=complement(2953828..2954085)] [gbkey=CDS]	superfamily	328724	1	73	5.60671e-24	88.1659	cl21455	P-loop_NTPase superfamily	C	 - 
Q#2770 - >lcl|AP007255.1_prot_BAE51574.1_2770 [locus_tag=amb2770] [protein=Methyl-accepting chemotaxis protein] [protein_id=BAE51574.1] [location=complement(2954138..2956195)] [gbkey=CDS]	specific	223910	290	685	8.61559e-33	130.881	COG0840	Tar	 - 	cl28165
Q#2770 - >lcl|AP007255.1_prot_BAE51574.1_2770 [locus_tag=amb2770] [protein=Methyl-accepting chemotaxis protein] [protein_id=BAE51574.1] [location=complement(2954138..2956195)] [gbkey=CDS]	superfamily	332985	290	685	8.61559e-33	130.881	cl28165	MCPsignal superfamily	 - 	 - 
Q#2771 - >lcl|AP007255.1_prot_BAE51575.1_2771 [locus_tag=amb2771] [protein=Predicted hydrolase of the metallo-beta-lactamase superfamily] [protein_id=BAE51575.1] [location=complement(2956288..2957937)] [gbkey=CDS]	specific	223668	4	541	0	550.716	COG0595	RnjA	 - 	cl26485
Q#2771 - >lcl|AP007255.1_prot_BAE51575.1_2771 [locus_tag=amb2771] [protein=Predicted hydrolase of the metallo-beta-lactamase superfamily] [protein_id=BAE51575.1] [location=complement(2956288..2957937)] [gbkey=CDS]	superfamily	331306	4	541	0	550.716	cl26485	RMMBL superfamily	 - 	 - 
Q#2772 - >lcl|AP007255.1_prot_BAE51576.1_2772 [locus_tag=amb2772] [protein=Putative transcriptional regulator] [protein_id=BAE51576.1] [location=complement(2957934..2958716)] [gbkey=CDS]	specific	224438	1	254	4.11868e-96	281.914	COG1521	CoaX	 - 	cl17037
Q#2772 - >lcl|AP007255.1_prot_BAE51576.1_2772 [locus_tag=amb2772] [protein=Putative transcriptional regulator] [protein_id=BAE51576.1] [location=complement(2957934..2958716)] [gbkey=CDS]	superfamily	327376	1	254	4.11868e-96	281.914	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	 - 	 - 
Q#2773 - >lcl|AP007255.1_prot_BAE51577.1_2773 [locus_tag=amb2773] [protein=Biotin-(acetyl-CoA carboxylase) ligase] [protein_id=BAE51577.1] [location=complement(2958729..2959475)] [gbkey=CDS]	specific	223417	15	245	9.55079e-55	175.579	COG0340	BirA2	 - 	cl25365
Q#2773 - >lcl|AP007255.1_prot_BAE51577.1_2773 [locus_tag=amb2773] [protein=Biotin-(acetyl-CoA carboxylase) ligase] [protein_id=BAE51577.1] [location=complement(2958729..2959475)] [gbkey=CDS]	superfamily	330186	15	245	9.55079e-55	175.579	cl25365	BPL_LplA_LipB superfamily	 - 	 - 
Q#2774 - >lcl|AP007255.1_prot_BAE51578.1_2774 [locus_tag=amb2774] [protein=NADH:ubiquinone oxidoreductase subunit 2] [protein_id=BAE51578.1] [location=complement(2959472..2960935)] [gbkey=CDS]	specific	223939	5	483	6.57311e-145	423.223	COG1007	NuoN	 - 	cl27709
Q#2774 - >lcl|AP007255.1_prot_BAE51578.1_2774 [locus_tag=amb2774] [protein=NADH:ubiquinone oxidoreductase subunit 2] [protein_id=BAE51578.1] [location=complement(2959472..2960935)] [gbkey=CDS]	superfamily	332530	5	483	6.57311e-145	423.223	cl27709	Proton_antipo_M superfamily	 - 	 - 
Q#2775 - >lcl|AP007255.1_prot_BAE51579.1_2775 [locus_tag=amb2775] [protein=NADH:ubiquinone oxidoreductase subunit 4] [protein_id=BAE51579.1] [location=complement(2960950..2962464)] [gbkey=CDS]	specific	223940	2	489	0	619.996	COG1008	NuoM	 - 	cl27709
Q#2775 - >lcl|AP007255.1_prot_BAE51579.1_2775 [locus_tag=amb2775] [protein=NADH:ubiquinone oxidoreductase subunit 4] [protein_id=BAE51579.1] [location=complement(2960950..2962464)] [gbkey=CDS]	superfamily	332530	2	489	0	619.996	cl27709	Proton_antipo_M superfamily	 - 	 - 
Q#2776 - >lcl|AP007255.1_prot_BAE51580.1_2776 [locus_tag=amb2776] [protein=NADH:ubiquinone oxidoreductase subunit 5] [protein_id=BAE51580.1] [location=complement(2962483..2964411)] [gbkey=CDS]	specific	223941	2	636	0	559.992	COG1009	NuoL	 - 	cl27709
Q#2776 - >lcl|AP007255.1_prot_BAE51580.1_2776 [locus_tag=amb2776] [protein=NADH:ubiquinone oxidoreductase subunit 5] [protein_id=BAE51580.1] [location=complement(2962483..2964411)] [gbkey=CDS]	superfamily	332530	2	636	0	559.992	cl27709	Proton_antipo_M superfamily	 - 	 - 
Q#2777 - >lcl|AP007255.1_prot_BAE51581.1_2777 [locus_tag=amb2777] [protein=NADH:ubiquinone oxidoreductase subunit 11 or 4L] [protein_id=BAE51581.1] [location=complement(2964416..2964727)] [gbkey=CDS]	specific	223785	4	103	1.38434e-28	98.832	COG0713	NuoK	 - 	cl00492
Q#2777 - >lcl|AP007255.1_prot_BAE51581.1_2777 [locus_tag=amb2777] [protein=NADH:ubiquinone oxidoreductase subunit 11 or 4L] [protein_id=BAE51581.1] [location=complement(2964416..2964727)] [gbkey=CDS]	superfamily	321003	4	103	1.38434e-28	98.832	cl00492	Oxidored_q2 superfamily	 - 	 - 
Q#2778 - >lcl|AP007255.1_prot_BAE51582.1_2778 [locus_tag=amb2778] [protein=NADH:ubiquinone oxidoreductase subunit 6] [protein_id=BAE51582.1] [location=complement(2964727..2965335)] [gbkey=CDS]	specific	223909	1	172	2.32004e-38	129.701	COG0839	NuoJ	 - 	cl21484
Q#2778 - >lcl|AP007255.1_prot_BAE51582.1_2778 [locus_tag=amb2778] [protein=NADH:ubiquinone oxidoreductase subunit 6] [protein_id=BAE51582.1] [location=complement(2964727..2965335)] [gbkey=CDS]	superfamily	328745	1	172	2.32004e-38	129.701	cl21484	Oxidored_q3 superfamily	 - 	 - 
Q#2779 - >lcl|AP007255.1_prot_BAE51583.1_2779 [locus_tag=amb2779] [protein=Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit] [protein_id=BAE51583.1] [location=complement(2965349..2965837)] [gbkey=CDS]	specific	224066	4	162	1.81932e-65	197.271	COG1143	NuoI	 - 	cl25361
Q#2779 - >lcl|AP007255.1_prot_BAE51583.1_2779 [locus_tag=amb2779] [protein=Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit] [protein_id=BAE51583.1] [location=complement(2965349..2965837)] [gbkey=CDS]	superfamily	330182	4	162	1.81932e-65	197.271	cl25361	NuoI superfamily	 - 	 - 
Q#2780 - >lcl|AP007255.1_prot_BAE51584.1_2780 [locus_tag=amb2780] [protein=NADH:ubiquinone oxidoreductase subunit 1] [protein_id=BAE51584.1] [location=complement(2965850..2966875)] [gbkey=CDS]	specific	223937	8	336	4.65993e-137	391.999	COG1005	NuoH	 - 	cl00469
Q#2780 - >lcl|AP007255.1_prot_BAE51584.1_2780 [locus_tag=amb2780] [protein=NADH:ubiquinone oxidoreductase subunit 1] [protein_id=BAE51584.1] [location=complement(2965850..2966875)] [gbkey=CDS]	superfamily	320989	8	336	4.65993e-137	391.999	cl00469	NADHdh superfamily	 - 	 - 
Q#2781 - >lcl|AP007255.1_prot_BAE51585.1_2781 [locus_tag=amb2781] [protein=NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit] [protein_id=BAE51585.1] [location=complement(2966868..2968940)] [gbkey=CDS]	specific	223965	1	678	0	800.435	COG1034	NuoG	 - 	cl26508
Q#3 - >lcl|AP007255.1_prot_BAE51585.1_2781 [locus_tag=amb2781] [protein=NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit] [protein_id=BAE51585.1] [location=complement(2966868..2968940)] [gbkey=CDS]	superfamily	331329	1	678	0	800.435	cl26508	NADH-G_4Fe-4S_3 superfamily	 - 	 - 
Q#2782 - >lcl|AP007255.1_prot_BAE51586.1_2782 [locus_tag=amb2782] [protein=NADH:ubiquinone oxidoreductase] [protein_id=BAE51586.1] [location=complement(2968957..2970240)] [gbkey=CDS]	specific	224806	1	417	0	702.817	COG1894	NuoF	 - 	cl26507
Q#2782 - >lcl|AP007255.1_prot_BAE51586.1_2782 [locus_tag=amb2782] [protein=NADH:ubiquinone oxidoreductase] [protein_id=BAE51586.1] [location=complement(2968957..2970240)] [gbkey=CDS]	superfamily	331328	1	417	0	702.817	cl26507	NADH_4Fe-4S superfamily	 - 	 - 
Q#2783 - >lcl|AP007255.1_prot_BAE51587.1_2783 [locus_tag=amb2783] [protein=NADH:ubiquinone oxidoreductase 24 kD subunit] [protein_id=BAE51587.1] [location=complement(2970240..2970848)] [gbkey=CDS]	specific	224817	10	170	4.40199e-79	232.917	COG1905	NuoE	 - 	cl28478
Q#2783 - >lcl|AP007255.1_prot_BAE51587.1_2783 [locus_tag=amb2783] [protein=NADH:ubiquinone oxidoreductase 24 kD subunit] [protein_id=BAE51587.1] [location=complement(2970240..2970848)] [gbkey=CDS]	superfamily	333298	10	170	4.40199e-79	232.917	cl28478	NuoE superfamily	 - 	 - 
Q#2784 - >lcl|AP007255.1_prot_BAE51588.1_2784 [locus_tag=amb2784] [protein=NADH:ubiquinone oxidoreductase 49 kD subunit 7] [protein_id=BAE51588.1] [location=complement(2970845..2972023)] [gbkey=CDS]	specific	223722	1	392	0	678.543	COG0649	NuoD	 - 	cl21493
Q#2784 - >lcl|AP007255.1_prot_BAE51588.1_2784 [locus_tag=amb2784] [protein=NADH:ubiquinone oxidoreductase 49 kD subunit 7] [protein_id=BAE51588.1] [location=complement(2970845..2972023)] [gbkey=CDS]	superfamily	328751	1	392	0	678.543	cl21493	Complex1_49kDa superfamily	 - 	 - 
Q#2785 - >lcl|AP007255.1_prot_BAE51589.1_2785 [locus_tag=amb2785] [protein=NADH:ubiquinone oxidoreductase 27 kD subunit] [protein_id=BAE51589.1] [location=complement(2972025..2972624)] [gbkey=CDS]	specific	223921	1	178	5.43172e-73	217.961	COG0852	NuoC	 - 	cl19197
Q#2785 - >lcl|AP007255.1_prot_BAE51589.1_2785 [locus_tag=amb2785] [protein=NADH:ubiquinone oxidoreductase 27 kD subunit] [protein_id=BAE51589.1] [location=complement(2972025..2972624)] [gbkey=CDS]	superfamily	327518	1	178	5.43172e-73	217.961	cl19197	Complex1_30kDa superfamily	 - 	 - 
Q#2786 - >lcl|AP007255.1_prot_BAE51590.1_2786 [locus_tag=amb2786] [protein=NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductase] [protein_id=BAE51590.1] [location=complement(2972647..2973207)] [gbkey=CDS]	specific	223454	19	186	5.79685e-110	311.631	COG0377	NuoB	 - 	cl17194
Q#2786 - >lcl|AP007255.1_prot_BAE51590.1_2786 [locus_tag=amb2786] [protein=NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductase] [protein_id=BAE51590.1] [location=complement(2972647..2973207)] [gbkey=CDS]	superfamily	327405	19	186	5.79685e-110	311.631	cl17194	Oxidored_q6 superfamily	 - 	 - 
Q#2787 - >lcl|AP007255.1_prot_BAE51591.1_2787 [locus_tag=amb2787] [protein=NADH:ubiquinone oxidoreductase subunit 3] [protein_id=BAE51591.1] [location=complement(2973204..2973569)] [gbkey=CDS]	specific	223908	1	121	1.69168e-41	133.112	COG0838	NuoA	 - 	cl00535
Q#2787 - >lcl|AP007255.1_prot_BAE51591.1_2787 [locus_tag=amb2787] [protein=NADH:ubiquinone oxidoreductase subunit 3] [protein_id=BAE51591.1] [location=complement(2973204..2973569)] [gbkey=CDS]	superfamily	321028	1	121	1.69168e-41	133.112	cl00535	Oxidored_q4 superfamily	 - 	 - 
Q#2788 - >lcl|AP007255.1_prot_BAE51592.1_2788 [locus_tag=amb2788] [protein=Methyl-accepting chemotaxis protein] [protein_id=BAE51592.1] [location=complement(2974025..2976097)] [gbkey=CDS]	specific	223910	283	681	4.34522e-40	152.067	COG0840	Tar	 - 	cl28165
Q#2788 - >lcl|AP007255.1_prot_BAE51592.1_2788 [locus_tag=amb2788] [protein=Methyl-accepting chemotaxis protein] [protein_id=BAE51592.1] [location=complement(2974025..2976097)] [gbkey=CDS]	superfamily	332985	283	681	4.34522e-40	152.067	cl28165	MCPsignal superfamily	 - 	 - 
Q#2789 - >lcl|AP007255.1_prot_BAE51593.1_2789 [locus_tag=amb2789] [protein=Bacterial nucleoid DNA-binding protein] [protein_id=BAE51593.1] [location=complement(2976598..2977008)] [gbkey=CDS]	specific	223847	47	133	2.87599e-40	129.556	COG0776	HimA	 - 	cl00257
Q#2789 - >lcl|AP007255.1_prot_BAE51593.1_2789 [locus_tag=amb2789] [protein=Bacterial nucleoid DNA-binding protein] [protein_id=BAE51593.1] [location=complement(2976598..2977008)] [gbkey=CDS]	superfamily	320861	47	133	2.87599e-40	129.556	cl00257	HU_IHF superfamily	 - 	 - 
Q#2790 - >lcl|AP007255.1_prot_BAE51594.1_2790 [locus_tag=amb2790] [protein=ATP-dependent Lon protease] [protein_id=BAE51594.1] [location=complement(2977099..2979510)] [gbkey=CDS]	specific	223542	11	778	0	1354.15	COG0466	Lon	 - 	cl26147
Q#2790 - >lcl|AP007255.1_prot_BAE51594.1_2790 [locus_tag=amb2790] [protein=ATP-dependent Lon protease] [protein_id=BAE51594.1] [location=complement(2977099..2979510)] [gbkey=CDS]	superfamily	330968	11	778	0	1354.15	cl26147	Lon superfamily	 - 	 - 
Q#2791 - >lcl|AP007255.1_prot_BAE51595.1_2791 [locus_tag=amb2791] [protein=ATP-dependent protease Clp] [protein_id=BAE51595.1] [location=complement(2979762..2981027)] [gbkey=CDS]	specific	224140	16	415	0	802.588	COG1219	ClpX	 - 	cl26528
Q#2791 - >lcl|AP007255.1_prot_BAE51595.1_2791 [locus_tag=amb2791] [protein=ATP-dependent protease Clp] [protein_id=BAE51595.1] [location=complement(2979762..2981027)] [gbkey=CDS]	superfamily	331349	16	415	0	802.588	cl26528	ClpX superfamily	 - 	 - 
Q#2792 - >lcl|AP007255.1_prot_BAE51596.1_2792 [locus_tag=amb2792] [protein=Protease subunit of ATP-dependent Clp protease] [protein_id=BAE51596.1] [location=complement(2981186..2981920)] [gbkey=CDS]	specific	223811	44	237	7.74154e-120	339.219	COG0740	ClpP	 - 	cl23717
Q#2792 - >lcl|AP007255.1_prot_BAE51596.1_2792 [locus_tag=amb2792] [protein=Protease subunit of ATP-dependent Clp protease] [protein_id=BAE51596.1] [location=complement(2981186..2981920)] [gbkey=CDS]	superfamily	329030	44	237	7.74154e-120	339.219	cl23717	crotonase-like superfamily	 - 	 - 
Q#2793 - >lcl|AP007255.1_prot_BAE51597.1_2793 [locus_tag=amb2793] [protein=FKBP-type peptidyl-prolyl cis-trans isomerase] [protein_id=BAE51597.1] [location=complement(2981934..2983379)] [gbkey=CDS]	specific	223618	20	456	5.17327e-137	401.659	COG0544	Tig	 - 	cl27006
Q#2793 - >lcl|AP007255.1_prot_BAE51597.1_2793 [locus_tag=amb2793] [protein=FKBP-type peptidyl-prolyl cis-trans isomerase] [protein_id=BAE51597.1] [location=complement(2981934..2983379)] [gbkey=CDS]	superfamily	331827	20	456	5.17327e-137	401.659	cl27006	Trigger_N superfamily	 - 	 - 
Q#2795 - >lcl|AP007255.1_prot_BAE51599.1_2795 [locus_tag=amb2795] [protein=Methyl-accepting chemotaxis protein] [protein_id=BAE51599.1] [location=2983741..2985072] [gbkey=CDS]	specific	223910	175	436	3.2852e-32	126.259	COG0840	Tar	N	cl28165
Q#2795 - >lcl|AP007255.1_prot_BAE51599.1_2795 [locus_tag=amb2795] [protein=Methyl-accepting chemotaxis protein] [protein_id=BAE51599.1] [location=2983741..2985072] [gbkey=CDS]	superfamily	332985	175	436	3.2852e-32	126.259	cl28165	MCPsignal superfamily	N	 - 
Q#2796 - >lcl|AP007255.1_prot_BAE51600.1_2796 [locus_tag=amb2796] [protein=Predicted transcriptional regulator] [protein_id=BAE51600.1] [location=2985116..2986504] [gbkey=CDS]	specific	225253	7	233	3.75969e-65	211.87	COG2378	YafY	C	cl28501
Q#2796 - >lcl|AP007255.1_prot_BAE51600.1_2796 [locus_tag=amb2796] [protein=Predicted transcriptional regulator] [protein_id=BAE51600.1] [location=2985116..2986504] [gbkey=CDS]	superfamily	225253	7	233	3.75969e-65	211.87	cl28501	YafY superfamily	C	 - 
Q#2796 - >lcl|AP007255.1_prot_BAE51600.1_2796 [locus_tag=amb2796] [protein=Predicted transcriptional regulator] [protein_id=BAE51600.1] [location=2985116..2986504] [gbkey=CDS]	specific	223698	256	456	1.19328e-34	128.389	COG0625	GstA	 - 	cl25459
Q#2796 - >lcl|AP007255.1_prot_BAE51600.1_2796 [locus_tag=amb2796] [protein=Predicted transcriptional regulator] [protein_id=BAE51600.1] [location=2985116..2986504] [gbkey=CDS]	superfamily	330280	256	456	1.19328e-34	128.389	cl25459	GstA superfamily	 - 	 - 
Q#2798 - >lcl|AP007255.1_prot_BAE51602.1_2798 [locus_tag=amb2798] [protein=Hypothetical protein sll1433] [protein_id=BAE51602.1] [location=complement(2987945..2989315)] [gbkey=CDS]	specific	223141	172	448	8.74832e-49	168.235	COG0063	Nnr2	 - 	cl00192
Q#2798 - >lcl|AP007255.1_prot_BAE51602.1_2798 [locus_tag=amb2798] [protein=Hypothetical protein sll1433] [protein_id=BAE51602.1] [location=complement(2987945..2989315)] [gbkey=CDS]	superfamily	320807	172	448	8.74832e-49	168.235	cl00192	ribokinase_pfkB_like superfamily	 - 	 - 
Q#2798 - >lcl|AP007255.1_prot_BAE51602.1_2798 [locus_tag=amb2798] [protein=Hypothetical protein sll1433] [protein_id=BAE51602.1] [location=complement(2987945..2989315)] [gbkey=CDS]	specific	223140	18	168	1.76417e-46	159.353	COG0062	Nnr1	N	cl00318
Q#2798 - >lcl|AP007255.1_prot_BAE51602.1_2798 [locus_tag=amb2798] [protein=Hypothetical protein sll1433] [protein_id=BAE51602.1] [location=complement(2987945..2989315)] [gbkey=CDS]	superfamily	320899	18	168	1.76417e-46	159.353	cl00318	YjeF_N superfamily	N	 - 
Q#2799 - >lcl|AP007255.1_prot_BAE51603.1_2799 [locus_tag=amb2799] [protein=Glycine/D-amino acid oxidase] [protein_id=BAE51603.1] [location=2989482..2990750] [gbkey=CDS]	specific	223737	8	417	1.27237e-51	177.784	COG0665	DadA	 - 	cl26293
Q#2799 - >lcl|AP007255.1_prot_BAE51603.1_2799 [locus_tag=amb2799] [protein=Glycine/D-amino acid oxidase] [protein_id=BAE51603.1] [location=2989482..2990750] [gbkey=CDS]	superfamily	331114	8	417	1.27237e-51	177.784	cl26293	DAO superfamily	 - 	 - 
Q#2800 - >lcl|AP007255.1_prot_BAE51604.1_2800 [locus_tag=amb2800] [protein=Hemerythrin-like protein PA1673] [protein_id=BAE51604.1] [location=2990710..2991225] [gbkey=CDS]	non-specific	225331	27	160	1.43757e-05	42.393	COG2703	COG2703	 - 	cl15774
Q#2800 - >lcl|AP007255.1_prot_BAE51604.1_2800 [locus_tag=amb2800] [protein=Hemerythrin-like protein PA1673] [protein_id=BAE51604.1] [location=2990710..2991225] [gbkey=CDS]	superfamily	326641	27	160	1.43757e-05	42.393	cl15774	Hemerythrin-like superfamily	 - 	 - 
Q#2801 - >lcl|AP007255.1_prot_BAE51605.1_2801 [locus_tag=amb2801] [protein=Signal transduction histidine kinase] [protein_id=BAE51605.1] [location=2991308..2993026] [gbkey=CDS]	non-specific	226702	327	569	9.28442e-83	273.927	COG4251	COG4251	N	cl27674
Q#2801 - >lcl|AP007255.1_prot_BAE51605.1_2801 [locus_tag=amb2801] [protein=Signal transduction histidine kinase] [protein_id=BAE51605.1] [location=2991308..2993026] [gbkey=CDS]	superfamily	332495	327	569	9.28442e-83	273.927	cl27674	BaeS superfamily	N	 - 
Q#2802 - >lcl|AP007255.1_prot_BAE51606.1_2802 [locus_tag=amb2802] [protein=Predicted membrane metal-binding protein] [protein_id=BAE51606.1] [location=complement(2993023..2995167)] [gbkey=CDS]	specific	223731	54	486	5.25595e-41	155.735	COG0658	ComEC	 - 	cl27235
Q#2802 - >lcl|AP007255.1_prot_BAE51606.1_2802 [locus_tag=amb2802] [protein=Predicted membrane metal-binding protein] [protein_id=BAE51606.1] [location=complement(2993023..2995167)] [gbkey=CDS]	superfamily	332056	54	486	5.25595e-41	155.735	cl27235	Competence superfamily	 - 	 - 
Q#2803 - >lcl|AP007255.1_prot_BAE51607.1_2803 [locus_tag=amb2803] [protein=Glutamyl- and glutaminyl-tRNA synthetase] [protein_id=BAE51607.1] [location=2995344..2996777] [gbkey=CDS]	specific	223087	2	466	3.81335e-175	499.924	COG0008	GlnS	 - 	cl27212
Q#2803 - >lcl|AP007255.1_prot_BAE51607.1_2803 [locus_tag=amb2803] [protein=Glutamyl- and glutaminyl-tRNA synthetase] [protein_id=BAE51607.1] [location=2995344..2996777] [gbkey=CDS]	superfamily	332033	2	466	3.81335e-175	499.924	cl27212	GlnS superfamily	 - 	 - 
Q#2804 - >lcl|AP007255.1_prot_BAE51608.1_2804 [locus_tag=amb2804] [protein=Citrate synthase] [protein_id=BAE51608.1] [location=2996859..2998175] [gbkey=CDS]	specific	223449	34	437	0	552.282	COG0372	GltA	 - 	cl00416
Q#2804 - >lcl|AP007255.1_prot_BAE51608.1_2804 [locus_tag=amb2804] [protein=Citrate synthase] [protein_id=BAE51608.1] [location=2996859..2998175] [gbkey=CDS]	superfamily	320963	34	437	0	552.282	cl00416	CS_ACL-C_CCL superfamily	 - 	 - 
Q#2806 - >lcl|AP007255.1_prot_BAE51610.1_2806 [locus_tag=amb2806] [protein=cAMP-binding protein - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinase] [protein_id=BAE51610.1] [location=2998373..2998714] [gbkey=CDS]	specific	223736	7	112	6.24214e-14	64.4675	COG0664	Crp	C	cl28240
Q#2806 - >lcl|AP007255.1_prot_BAE51610.1_2806 [locus_tag=amb2806] [protein=cAMP-binding protein - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinase] [protein_id=BAE51610.1] [location=2998373..2998714] [gbkey=CDS]	superfamily	333060	7	112	6.24214e-14	64.4675	cl28240	Crp superfamily	C	 - 
Q#2807 - >lcl|AP007255.1_prot_BAE51611.1_2807 [locus_tag=amb2807] [protein=RNA polymerase sigma-32 factor] [protein_id=BAE51611.1] [location=complement(2998820..2999698)] [gbkey=CDS]	specific	223642	6	283	3.3535e-88	266.473	COG0568	RpoD	 - 	cl27146
Q#2807 - >lcl|AP007255.1_prot_BAE51611.1_2807 [locus_tag=amb2807] [protein=RNA polymerase sigma-32 factor] [protein_id=BAE51611.1] [location=complement(2998820..2999698)] [gbkey=CDS]	superfamily	331967	6	283	3.3535e-88	266.473	cl27146	Sigma70_r3 superfamily	 - 	 - 
Q#2808 - >lcl|AP007255.1_prot_BAE51612.1_2808 [locus_tag=amb2808] [protein=Permease of the drug/metabolite transporter superfamily] [protein_id=BAE51612.1] [location=complement(3000335..3001222)] [gbkey=CDS]	specific	223769	14	289	7.73667e-11	61.4209	COG0697	RhaT	 - 	cl28280
