#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-20D0E350F10A749B-1B13ACF69F6B10A2
#datatype	hitsStandard Results
#status	0
#Start time	2018-02-20T15:23:22	Run time	0:00:11:39
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1515 - >lcl|CP000471.1_prot_ABK44044.1_1515 [locus_tag=Mmc1_1535] [db_xref=InterPro:IPR001509,InterPro:IPR002225,InterPro:IPR013120] [protein=NAD-dependent epimerase/dehydratase] [protein_id=ABK44044.1] [location=1887349..1888311] [gbkey=CDS]	superfamily	330481	7	311	3.0382e-77	238.688	cl25660	Epimerase superfamily	 - 	 - 
Q#1516 - >lcl|CP000471.1_prot_ABK44045.1_1516 [locus_tag=Mmc1_1536] [db_xref=InterPro:IPR003594,InterPro:IPR003661,InterPro:IPR004358,InterPro:IPR005467] [protein=histidine kinase] [protein_id=ABK44045.1] [location=1888478..1890604] [gbkey=CDS]	specific	223715	396	704	1.56753e-33	131.415	COG0642	BaeS	 - 	cl27674
Q#1516 - >lcl|CP000471.1_prot_ABK44045.1_1516 [locus_tag=Mmc1_1536] [db_xref=InterPro:IPR003594,InterPro:IPR003661,InterPro:IPR004358,InterPro:IPR005467] [protein=histidine kinase] [protein_id=ABK44045.1] [location=1888478..1890604] [gbkey=CDS]	superfamily	332495	396	704	1.56753e-33	131.415	cl27674	BaeS superfamily	 - 	 - 
Q#1517 - >lcl|CP000471.1_prot_ABK44046.1_1517 [locus_tag=Mmc1_1537] [db_xref=InterPro:IPR001789,InterPro:IPR002355] [protein=response regulator receiver protein] [protein_id=ABK44046.1] [location=1890742..1891677] [gbkey=CDS]	specific	223816	17	199	2.77656e-28	108.924	COG0745	OmpR	C	cl26036
Q#1517 - >lcl|CP000471.1_prot_ABK44046.1_1517 [locus_tag=Mmc1_1537] [db_xref=InterPro:IPR001789,InterPro:IPR002355] [protein=response regulator receiver protein] [protein_id=ABK44046.1] [location=1890742..1891677] [gbkey=CDS]	superfamily	330857	17	199	2.77656e-28	108.924	cl26036	YesN superfamily	C	 - 
Q#1518 - >lcl|CP000471.1_prot_ABK44047.1_1518 [locus_tag=Mmc1_1538] [db_xref=InterPro:IPR003018,InterPro:IPR003607] [protein=metal dependent phosphohydrolase] [protein_id=ABK44047.1] [location=complement(1891834..1894848)] [gbkey=CDS]	non-specific	225116	620	977	5.05336e-36	139.546	COG2206	HDGYP	 - 	cl26425
Q#1518 - >lcl|CP000471.1_prot_ABK44047.1_1518 [locus_tag=Mmc1_1538] [db_xref=InterPro:IPR003018,InterPro:IPR003607] [protein=metal dependent phosphohydrolase] [protein_id=ABK44047.1] [location=complement(1891834..1894848)] [gbkey=CDS]	superfamily	331246	620	977	5.05336e-36	139.546	cl26425	DUF3391 superfamily	 - 	 - 
Q#1519 - >lcl|CP000471.1_prot_ABK44048.1_1519 [locus_tag=Mmc1_1539] [db_xref=InterPro:IPR000515,InterPro:IPR002229,InterPro:IPR011864] [protein=phosphate ABC transporter membrane protein 1, PhoT family] [protein_id=ABK44048.1] [location=1895887..1897269] [gbkey=CDS]	specific	223646	158	459	2.38853e-88	271.8	COG0573	PstC	 - 	cl28388
Q#1519 - >lcl|CP000471.1_prot_ABK44048.1_1519 [locus_tag=Mmc1_1539] [db_xref=InterPro:IPR000515,InterPro:IPR002229,InterPro:IPR011864] [protein=phosphate ABC transporter membrane protein 1, PhoT family] [protein_id=ABK44048.1] [location=1895887..1897269] [gbkey=CDS]	superfamily	333208	158	459	2.38853e-88	271.8	cl28388	PstA superfamily	 - 	 - 
Q#1520 - >lcl|CP000471.1_prot_ABK44049.1_1520 [locus_tag=Mmc1_1540] [db_xref=InterPro:IPR000515,InterPro:IPR005672] [protein=phosphate ABC transporter membrane protein 2, PhoT family] [protein_id=ABK44049.1] [location=1897262..1898560] [gbkey=CDS]	specific	223654	174	432	1.60518e-84	260.226	COG0581	PstA	 - 	cl28388
Q#1520 - >lcl|CP000471.1_prot_ABK44049.1_1520 [locus_tag=Mmc1_1540] [db_xref=InterPro:IPR000515,InterPro:IPR005672] [protein=phosphate ABC transporter membrane protein 2, PhoT family] [protein_id=ABK44049.1] [location=1897262..1898560] [gbkey=CDS]	superfamily	333208	174	432	1.60518e-84	260.226	cl28388	PstA superfamily	 - 	 - 
Q#1521 - >lcl|CP000471.1_prot_ABK44050.1_1521 [locus_tag=Mmc1_1541] [db_xref=InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR005670] [protein=phosphate ABC transporter ATP-binding protein, PhoT family] [protein_id=ABK44050.1] [location=1898617..1899414] [gbkey=CDS]	specific	224042	15	265	4.38595e-179	492.055	COG1117	PstB	 - 	cl28181
Q#1521 - >lcl|CP000471.1_prot_ABK44050.1_1521 [locus_tag=Mmc1_1541] [db_xref=InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR005670] [protein=phosphate ABC transporter ATP-binding protein, PhoT family] [protein_id=ABK44050.1] [location=1898617..1899414] [gbkey=CDS]	superfamily	333001	15	265	4.38595e-179	492.055	cl28181	AAA superfamily	 - 	 - 
Q#1522 - >lcl|CP000471.1_prot_ABK44051.1_1522 [locus_tag=Mmc1_1542] [db_xref=InterPro:IPR008170] [protein=phosphate uptake regulator, PhoU] [protein_id=ABK44051.1] [location=1899438..1900142] [gbkey=CDS]	specific	223776	3	234	7.57918e-60	188.408	COG0704	PhoU	 - 	cl27482
Q#1522 - >lcl|CP000471.1_prot_ABK44051.1_1522 [locus_tag=Mmc1_1542] [db_xref=InterPro:IPR008170] [protein=phosphate uptake regulator, PhoU] [protein_id=ABK44051.1] [location=1899438..1900142] [gbkey=CDS]	superfamily	332303	3	234	7.57918e-60	188.408	cl27482	PhoU superfamily	 - 	 - 
Q#1523 - >lcl|CP000471.1_prot_ABK44052.1_1523 [locus_tag=Mmc1_1543] [db_xref=InterPro:IPR001763] [protein=Rhodanese domain protein] [protein_id=ABK44052.1] [location=1900635..1901285] [gbkey=CDS]	specific	223680	101	212	9.94704e-08	48.3949	COG0607	PspE	 - 	cl00125
Q#1523 - >lcl|CP000471.1_prot_ABK44052.1_1523 [locus_tag=Mmc1_1543] [db_xref=InterPro:IPR001763] [protein=Rhodanese domain protein] [protein_id=ABK44052.1] [location=1900635..1901285] [gbkey=CDS]	superfamily	320771	101	212	9.94704e-08	48.3949	cl00125	RHOD superfamily	 - 	 - 
Q#1524 - >lcl|CP000471.1_prot_ABK44053.1_1524 [locus_tag=Mmc1_1544] [protein=phosphate ABC transporter substrate-binding protein, PhoT family] [protein_id=ABK44053.1] [location=complement(1901632..1902666)] [gbkey=CDS]	specific	223304	18	328	1.27114e-46	160.286	COG0226	PstS	 - 	cl25412
Q#1524 - >lcl|CP000471.1_prot_ABK44053.1_1524 [locus_tag=Mmc1_1544] [protein=phosphate ABC transporter substrate-binding protein, PhoT family] [protein_id=ABK44053.1] [location=complement(1901632..1902666)] [gbkey=CDS]	superfamily	330233	18	328	1.27114e-46	160.286	cl25412	PBP2_LTTR_substrate superfamily	 - 	 - 
Q#1525 - >lcl|CP000471.1_prot_ABK44054.1_1525 [locus_tag=Mmc1_1545] [db_xref=InterPro:IPR000640,InterPro:IPR000795,InterPro:IPR004161,InterPro:IPR005225,InterPro:IPR006298] [protein=GTP-binding protein TypA] [protein_id=ABK44054.1] [location=complement(1903130..1904965)] [gbkey=CDS]	specific	224138	8	610	0	1108.84	COG1217	TypA	 - 	cl27769
Q#1525 - >lcl|CP000471.1_prot_ABK44054.1_1525 [locus_tag=Mmc1_1545] [db_xref=InterPro:IPR000640,InterPro:IPR000795,InterPro:IPR004161,InterPro:IPR005225,InterPro:IPR006298] [protein=GTP-binding protein TypA] [protein_id=ABK44054.1] [location=complement(1903130..1904965)] [gbkey=CDS]	superfamily	332590	8	610	0	1108.84	cl27769	GTP_EFTU superfamily	 - 	 - 
Q#1526 - >lcl|CP000471.1_prot_ABK44055.1_1526 [locus_tag=Mmc1_1546] [db_xref=InterPro:IPR001296] [protein=glycosyl transferase, group 1] [protein_id=ABK44055.1] [location=complement(1905074..1906276)] [gbkey=CDS]	specific	223515	28	395	4.39151e-38	141.239	COG0438	RfaB	 - 	cl28208
Q#1526 - >lcl|CP000471.1_prot_ABK44055.1_1526 [locus_tag=Mmc1_1546] [db_xref=InterPro:IPR001296] [protein=glycosyl transferase, group 1] [protein_id=ABK44055.1] [location=complement(1905074..1906276)] [gbkey=CDS]	superfamily	333028	28	395	4.39151e-38	141.239	cl28208	RfaB superfamily	 - 	 - 
Q#1527 - >lcl|CP000471.1_prot_ABK44056.1_1527 [locus_tag=Mmc1_1547] [db_xref=InterPro:IPR013078] [protein=putative phosphohistidine phosphatase, SixA] [protein_id=ABK44056.1] [location=1906798..1907331] [gbkey=CDS]	specific	224973	3	153	4.16673e-43	140.89	COG2062	SixA	 - 	cl11399
Q#1527 - >lcl|CP000471.1_prot_ABK44056.1_1527 [locus_tag=Mmc1_1547] [db_xref=InterPro:IPR013078] [protein=putative phosphohistidine phosphatase, SixA] [protein_id=ABK44056.1] [location=1906798..1907331] [gbkey=CDS]	superfamily	325018	3	153	4.16673e-43	140.89	cl11399	HP superfamily	 - 	 - 
Q#1528 - >lcl|CP000471.1_prot_ABK44057.1_1528 [locus_tag=Mmc1_1548] [db_xref=InterPro:IPR002933,InterPro:IPR011650] [protein=peptidase M20] [protein_id=ABK44057.1] [location=1907328..1908725] [gbkey=CDS]	specific	223697	15	451	1.18017e-61	206.167	COG0624	ArgE	 - 	cl27542
Q#1528 - >lcl|CP000471.1_prot_ABK44057.1_1528 [locus_tag=Mmc1_1548] [db_xref=InterPro:IPR002933,InterPro:IPR011650] [protein=peptidase M20] [protein_id=ABK44057.1] [location=1907328..1908725] [gbkey=CDS]	superfamily	332363	15	451	1.18017e-61	206.167	cl27542	Peptidase_M20 superfamily	 - 	 - 
Q#1529 - >lcl|CP000471.1_prot_ABK44058.1_1529 [locus_tag=Mmc1_1549] [db_xref=InterPro:IPR001173] [protein=glycosyl transferase, family 2] [protein_id=ABK44058.1] [location=complement(1909296..1910060)] [gbkey=CDS]	specific	223539	1	252	2.32881e-16	76.6605	COG0463	WcaA	 - 	cl26112
Q#1529 - >lcl|CP000471.1_prot_ABK44058.1_1529 [locus_tag=Mmc1_1549] [db_xref=InterPro:IPR001173] [protein=glycosyl transferase, family 2] [protein_id=ABK44058.1] [location=complement(1909296..1910060)] [gbkey=CDS]	superfamily	330933	1	252	2.32881e-16	76.6605	cl26112	Glyco_tranf_2_3 superfamily	 - 	 - 
Q#1530 - >lcl|CP000471.1_prot_ABK44059.1_1530 [locus_tag=Mmc1_1550] [db_xref=InterPro:IPR002201,InterPro:IPR011908] [protein=lipopolysaccharide heptosyltransferase I] [protein_id=ABK44059.1] [location=complement(1910060..1911133)] [gbkey=CDS]	specific	223928	1	355	3.5073e-57	188.735	COG0859	RfaF	 - 	cl28200
Q#1530 - >lcl|CP000471.1_prot_ABK44059.1_1530 [locus_tag=Mmc1_1550] [db_xref=InterPro:IPR002201,InterPro:IPR011908] [protein=lipopolysaccharide heptosyltransferase I] [protein_id=ABK44059.1] [location=complement(1910060..1911133)] [gbkey=CDS]	superfamily	223928	1	355	3.5073e-57	188.735	cl28200	RfaF superfamily	 - 	 - 
Q#1531 - >lcl|CP000471.1_prot_ABK44060.1_1531 [locus_tag=Mmc1_1551] [db_xref=InterPro:IPR004960] [protein=lipid A biosynthesis acyltransferase] [protein_id=ABK44060.1] [location=complement(1911130..1912104)] [gbkey=CDS]	non-specific	224476	5	293	3.90853e-45	155.517	COG1560	HtrB	 - 	cl17185
Q#1531 - >lcl|CP000471.1_prot_ABK44060.1_1531 [locus_tag=Mmc1_1551] [db_xref=InterPro:IPR004960] [protein=lipid A biosynthesis acyltransferase] [protein_id=ABK44060.1] [location=complement(1911130..1912104)] [gbkey=CDS]	superfamily	327403	5	293	3.90853e-45	155.517	cl17185	LPLAT superfamily	 - 	 - 
Q#1532 - >lcl|CP000471.1_prot_ABK44061.1_1532 [locus_tag=Mmc1_1552] [db_xref=InterPro:IPR002201,InterPro:IPR011910] [protein=lipopolysaccharide heptosyltransferase II] [protein_id=ABK44061.1] [location=complement(1912094..1913155)] [gbkey=CDS]	specific	223928	10	344	1.02444e-76	239.196	COG0859	RfaF	 - 	cl28200
Q#1532 - >lcl|CP000471.1_prot_ABK44061.1_1532 [locus_tag=Mmc1_1552] [db_xref=InterPro:IPR002201,InterPro:IPR011910] [protein=lipopolysaccharide heptosyltransferase II] [protein_id=ABK44061.1] [location=complement(1912094..1913155)] [gbkey=CDS]	superfamily	223928	10	344	1.02444e-76	239.196	cl28200	RfaF superfamily	 - 	 - 
Q#1533 - >lcl|CP000471.1_prot_ABK44062.1_1533 [locus_tag=Mmc1_1553] [db_xref=InterPro:IPR001509,InterPro:IPR002225,InterPro:IPR003869,InterPro:IPR005913,InterPro:IPR011912] [protein=ADP-glyceromanno-heptose 6-epimerase precursor] [protein_id=ABK44062.1] [location=complement(1913152..1914108)] [gbkey=CDS]	specific	223528	1	311	1.2879e-52	175.13	COG0451	WcaG	 - 	cl25660
Q#1533 - >lcl|CP000471.1_prot_ABK44062.1_1533 [locus_tag=Mmc1_1553] [db_xref=InterPro:IPR001509,InterPro:IPR002225,InterPro:IPR003869,InterPro:IPR005913,InterPro:IPR011912] [protein=ADP-glyceromanno-heptose 6-epimerase precursor] [protein_id=ABK44062.1] [location=complement(1913152..1914108)] [gbkey=CDS]	superfamily	330481	1	311	1.2879e-52	175.13	cl25660	Epimerase superfamily	 - 	 - 
Q#1534 - >lcl|CP000471.1_prot_ABK44063.1_1534 [locus_tag=Mmc1_1554] [db_xref=InterPro:IPR002173,InterPro:IPR004820,InterPro:IPR004821,InterPro:IPR011611,InterPro:IPR011913,InterPro:IPR011914] [protein=D-beta-D-heptose 1-phosphate adenylyltransferase / D-alpha,beta-D-heptose 7-phosphate 1-kinase] [protein_id=ABK44063.1] [location=complement(1914123..1915607)] [gbkey=CDS]	specific	225425	15	494	0	533.413	COG2870	RfaE	 - 	cl28454
Q#1534 - >lcl|CP000471.1_prot_ABK44063.1_1534 [locus_tag=Mmc1_1554] [db_xref=InterPro:IPR002173,InterPro:IPR004820,InterPro:IPR004821,InterPro:IPR011611,InterPro:IPR011913,InterPro:IPR011914] [protein=D-beta-D-heptose 1-phosphate adenylyltransferase / D-alpha,beta-D-heptose 7-phosphate 1-kinase] [protein_id=ABK44063.1] [location=complement(1914123..1915607)] [gbkey=CDS]	superfamily	333274	15	494	0	533.413	cl28454	RfaE superfamily	 - 	 - 
Q#1535 - >lcl|CP000471.1_prot_ABK44064.1_1535 [locus_tag=Mmc1_1555] [db_xref=InterPro:IPR005834,InterPro:IPR006543,InterPro:IPR006549] [protein=D-alpha,beta-D-heptose 1,7-bisphosphate phosphatase] [protein_id=ABK44064.1] [location=complement(1915620..1916171)] [gbkey=CDS]	specific	223319	3	170	2.97894e-55	172.474	COG0241	HisB1	 - 	cl26710
Q#1535 - >lcl|CP000471.1_prot_ABK44064.1_1535 [locus_tag=Mmc1_1555] [db_xref=InterPro:IPR005834,InterPro:IPR006543,InterPro:IPR006549] [protein=D-alpha,beta-D-heptose 1,7-bisphosphate phosphatase] [protein_id=ABK44064.1] [location=complement(1915620..1916171)] [gbkey=CDS]	superfamily	331531	3	170	2.97894e-55	172.474	cl26710	HisB1 superfamily	 - 	 - 
Q#1537 - >lcl|CP000471.1_prot_ABK44066.1_1537 [locus_tag=Mmc1_1557] [db_xref=InterPro:IPR000991,InterPro:IPR004468,InterPro:IPR012998] [protein=CTP synthase] [protein_id=ABK44066.1] [location=1917400..1919043] [gbkey=CDS]	specific	223578	3	542	0	951.963	COG0504	PyrG	 - 	cl26857
Q#1537 - >lcl|CP000471.1_prot_ABK44066.1_1537 [locus_tag=Mmc1_1557] [db_xref=InterPro:IPR000991,InterPro:IPR004468,InterPro:IPR012998] [protein=CTP synthase] [protein_id=ABK44066.1] [location=1917400..1919043] [gbkey=CDS]	superfamily	331678	3	542	0	951.963	cl26857	PyrG superfamily	 - 	 - 
Q#1538 - >lcl|CP000471.1_prot_ABK44067.1_1538 [locus_tag=Mmc1_1558] [db_xref=InterPro:IPR006218,InterPro:IPR006269] [protein=2-dehydro-3-deoxyphosphooctonate aldolase] [protein_id=ABK44067.1] [location=1919047..1919910] [gbkey=CDS]	specific	225432	4	279	1.76013e-155	434.423	COG2877	KdsA	 - 	cl17225
Q#1538 - >lcl|CP000471.1_prot_ABK44067.1_1538 [locus_tag=Mmc1_1558] [db_xref=InterPro:IPR006218,InterPro:IPR006269] [protein=2-dehydro-3-deoxyphosphooctonate aldolase] [protein_id=ABK44067.1] [location=1919047..1919910] [gbkey=CDS]	superfamily	327408	4	279	1.76013e-155	434.423	cl17225	DAHP_synth_1 superfamily	 - 	 - 
Q#1539 - >lcl|CP000471.1_prot_ABK44068.1_1539 [locus_tag=Mmc1_1559] [db_xref=InterPro:IPR006222,InterPro:IPR006223,InterPro:IPR013977] [protein=aminomethyltransferase] [protein_id=ABK44068.1] [location=1919903..1921018] [gbkey=CDS]	specific	223481	7	370	2.63302e-136	393.155	COG0404	GcvT	 - 	cl26709
Q#1539 - >lcl|CP000471.1_prot_ABK44068.1_1539 [locus_tag=Mmc1_1559] [db_xref=InterPro:IPR006222,InterPro:IPR006223,InterPro:IPR013977] [protein=aminomethyltransferase] [protein_id=ABK44068.1] [location=1919903..1921018] [gbkey=CDS]	superfamily	331530	7	370	2.63302e-136	393.155	cl26709	GCV_T_C superfamily	 - 	 - 
Q#1540 - >lcl|CP000471.1_prot_ABK44069.1_1540 [locus_tag=Mmc1_1560] [db_xref=InterPro:IPR003437] [protein=glycine dehydrogenase (decarboxylating) alpha subunit] [protein_id=ABK44069.1] [location=1921083..1922468] [gbkey=CDS]	non-specific	223480	1	455	4.37799e-158	454.78	COG0403	GcvP1	 - 	cl18945
Q#1540 - >lcl|CP000471.1_prot_ABK44069.1_1540 [locus_tag=Mmc1_1560] [db_xref=InterPro:IPR003437] [protein=glycine dehydrogenase (decarboxylating) alpha subunit] [protein_id=ABK44069.1] [location=1921083..1922468] [gbkey=CDS]	superfamily	327488	1	455	4.37799e-158	454.78	cl18945	AAT_I superfamily	 - 	 - 
Q#1541 - >lcl|CP000471.1_prot_ABK44070.1_1541 [locus_tag=Mmc1_1561] [protein=glycine dehydrogenase (decarboxylating) beta subunit] [protein_id=ABK44070.1] [location=1922465..1923940] [gbkey=CDS]	non-specific	223935	1	486	0	609.295	COG1003	GcvP2	 - 	cl18945
Q#1541 - >lcl|CP000471.1_prot_ABK44070.1_1541 [locus_tag=Mmc1_1561] [protein=glycine dehydrogenase (decarboxylating) beta subunit] [protein_id=ABK44070.1] [location=1922465..1923940] [gbkey=CDS]	superfamily	327488	1	486	0	609.295	cl18945	AAT_I superfamily	 - 	 - 
Q#1542 - >lcl|CP000471.1_prot_ABK44071.1_1542 [locus_tag=Mmc1_1562] [db_xref=InterPro:IPR000941] [protein=enolase] [protein_id=ABK44071.1] [location=1924023..1925312] [gbkey=CDS]	specific	223226	1	428	0	734.815	COG0148	Eno	 - 	cl27211
Q#1542 - >lcl|CP000471.1_prot_ABK44071.1_1542 [locus_tag=Mmc1_1562] [db_xref=InterPro:IPR000941] [protein=enolase] [protein_id=ABK44071.1] [location=1924023..1925312] [gbkey=CDS]	superfamily	332032	1	428	0	734.815	cl27211	Enolase_N superfamily	 - 	 - 
Q#1544 - >lcl|CP000471.1_prot_ABK44073.1_1544 [locus_tag=Mmc1_1564] [db_xref=InterPro:IPR000551] [protein=transcriptional regulator, MerR family] [protein_id=ABK44073.1] [location=1927450..1927896] [gbkey=CDS]	specific	223860	3	69	1.7457e-19	78.2491	COG0789	SoxR	C	cl26656
Q#1544 - >lcl|CP000471.1_prot_ABK44073.1_1544 [locus_tag=Mmc1_1564] [db_xref=InterPro:IPR000551] [protein=transcriptional regulator, MerR family] [protein_id=ABK44073.1] [location=1927450..1927896] [gbkey=CDS]	superfamily	331477	3	69	1.7457e-19	78.2491	cl26656	MerR-DNA-bind superfamily	C	 - 
Q#1545 - >lcl|CP000471.1_prot_ABK44074.1_1545 [locus_tag=Mmc1_1565] [db_xref=InterPro:IPR002142,InterPro:IPR004635] [protein=signal peptide peptidase SppA, 36K type] [protein_id=ABK44074.1] [location=1928255..1929307] [gbkey=CDS]	specific	223689	42	344	6.28248e-76	236.155	COG0616	SppA	 - 	cl26733
Q#1545 - >lcl|CP000471.1_prot_ABK44074.1_1545 [locus_tag=Mmc1_1565] [db_xref=InterPro:IPR002142,InterPro:IPR004635] [protein=signal peptide peptidase SppA, 36K type] [protein_id=ABK44074.1] [location=1928255..1929307] [gbkey=CDS]	superfamily	331554	42	344	6.28248e-76	236.155	cl26733	Peptidase_S49_N superfamily	 - 	 - 
Q#1546 - >lcl|CP000471.1_prot_ABK44075.1_1546 [locus_tag=Mmc1_1566] [db_xref=InterPro:IPR001030,InterPro:IPR004406] [protein=aconitase] [protein_id=ABK44075.1] [location=1929462..1932077] [gbkey=CDS]	specific	223978	22	861	0	1520.05	COG1049	AcnB	 - 	cl28376
Q#1546 - >lcl|CP000471.1_prot_ABK44075.1_1546 [locus_tag=Mmc1_1566] [db_xref=InterPro:IPR001030,InterPro:IPR004406] [protein=aconitase] [protein_id=ABK44075.1] [location=1929462..1932077] [gbkey=CDS]	superfamily	333196	22	861	0	1520.05	cl28376	AcnA superfamily	 - 	 - 
Q#1547 - >lcl|CP000471.1_prot_ABK44076.1_1547 [locus_tag=Mmc1_1567] [db_xref=InterPro:IPR000486,InterPro:IPR004360] [protein=Glyoxalase/bleomycin resistance protein/dioxygenase] [protein_id=ABK44076.1] [location=1932277..1932861] [gbkey=CDS]	specific	223423	7	135	8.73006e-14	65.1716	COG0346	GloA	 - 	cl14632
Q#1547 - >lcl|CP000471.1_prot_ABK44076.1_1547 [locus_tag=Mmc1_1567] [db_xref=InterPro:IPR000486,InterPro:IPR004360] [protein=Glyoxalase/bleomycin resistance protein/dioxygenase] [protein_id=ABK44076.1] [location=1932277..1932861] [gbkey=CDS]	superfamily	326334	7	135	8.73006e-14	65.1716	cl14632	VOC superfamily	 - 	 - 
Q#1549 - >lcl|CP000471.1_prot_ABK44078.1_1549 [locus_tag=Mmc1_1569] [db_xref=InterPro:IPR003148,InterPro:IPR006153] [protein=Kef-type potassium/proton antiporter, CPA2 family] [protein_id=ABK44078.1] [location=1933649..1935499] [gbkey=CDS]	specific	223551	1	341	1.96661e-67	224.811	COG0475	KefB	 - 	cl01133
Q#1549 - >lcl|CP000471.1_prot_ABK44078.1_1549 [locus_tag=Mmc1_1569] [db_xref=InterPro:IPR003148,InterPro:IPR006153] [protein=Kef-type potassium/proton antiporter, CPA2 family] [protein_id=ABK44078.1] [location=1933649..1935499] [gbkey=CDS]	superfamily	321362	1	341	1.96661e-67	224.811	cl01133	Na_H_Exchanger superfamily	 - 	 - 
Q#1549 - >lcl|CP000471.1_prot_ABK44078.1_1549 [locus_tag=Mmc1_1569] [db_xref=InterPro:IPR003148,InterPro:IPR006153] [protein=Kef-type potassium/proton antiporter, CPA2 family] [protein_id=ABK44078.1] [location=1933649..1935499] [gbkey=CDS]	specific	224147	420	552	1.87982e-08	54.7265	COG1226	Kch	C	cl27464
Q#1549 - >lcl|CP000471.1_prot_ABK44078.1_1549 [locus_tag=Mmc1_1569] [db_xref=InterPro:IPR003148,InterPro:IPR006153] [protein=Kef-type potassium/proton antiporter, CPA2 family] [protein_id=ABK44078.1] [location=1933649..1935499] [gbkey=CDS]	superfamily	332285	420	552	1.87982e-08	54.7265	cl27464	TrkA superfamily	C	 - 
Q#1551 - >lcl|CP000471.1_prot_ABK44080.1_1551 [locus_tag=Mmc1_1571] [db_xref=InterPro:IPR001537] [protein=tRNA/rRNA methyltransferase (SpoU)] [protein_id=ABK44080.1] [location=1936154..1936930] [gbkey=CDS]	non-specific	223639	10	245	5.04913e-65	202.464	COG0565	TrmJ	 - 	cl28430
Q#1551 - >lcl|CP000471.1_prot_ABK44080.1_1551 [locus_tag=Mmc1_1571] [db_xref=InterPro:IPR001537] [protein=tRNA/rRNA methyltransferase (SpoU)] [protein_id=ABK44080.1] [location=1936154..1936930] [gbkey=CDS]	superfamily	333250	10	245	5.04913e-65	202.464	cl28430	TrmJ superfamily	 - 	 - 
Q#1552 - >lcl|CP000471.1_prot_ABK44081.1_1552 [locus_tag=Mmc1_1572] [db_xref=InterPro:IPR006700] [protein=protein of unknown function DUF558] [protein_id=ABK44081.1] [location=1936957..1937640] [gbkey=CDS]	non-specific	224303	56	215	5.60162e-40	137.398	COG1385	RsmE	N	cl00611
Q#1552 - >lcl|CP000471.1_prot_ABK44081.1_1552 [locus_tag=Mmc1_1572] [db_xref=InterPro:IPR006700] [protein=protein of unknown function DUF558] [protein_id=ABK44081.1] [location=1936957..1937640] [gbkey=CDS]	superfamily	321070	56	215	5.60162e-40	137.398	cl00611	Methyltrans_RNA superfamily	N	 - 
Q#1553 - >lcl|CP000471.1_prot_ABK44082.1_1553 [locus_tag=Mmc1_1573] [db_xref=InterPro:IPR001107,InterPro:IPR010201] [protein=protease FtsH subunit HflK] [protein_id=ABK44082.1] [location=1937723..1938826] [gbkey=CDS]	specific	223407	48	350	2.81849e-61	198.436	COG0330	HflC	 - 	cl28347
Q#1553 - >lcl|CP000471.1_prot_ABK44082.1_1553 [locus_tag=Mmc1_1573] [db_xref=InterPro:IPR001107,InterPro:IPR010201] [protein=protease FtsH subunit HflK] [protein_id=ABK44082.1] [location=1937723..1938826] [gbkey=CDS]	superfamily	333167	48	350	2.81849e-61	198.436	cl28347	PHB superfamily	 - 	 - 
Q#1554 - >lcl|CP000471.1_prot_ABK44083.1_1554 [locus_tag=Mmc1_1574] [db_xref=InterPro:IPR001107,InterPro:IPR001972,InterPro:IPR010200] [protein=protease FtsH subunit HflC] [protein_id=ABK44083.1] [location=1938840..1939742] [gbkey=CDS]	specific	223407	27	288	7.69196e-53	174.168	COG0330	HflC	 - 	cl28347
Q#1554 - >lcl|CP000471.1_prot_ABK44083.1_1554 [locus_tag=Mmc1_1574] [db_xref=InterPro:IPR001107,InterPro:IPR001972,InterPro:IPR010200] [protein=protease FtsH subunit HflC] [protein_id=ABK44083.1] [location=1938840..1939742] [gbkey=CDS]	superfamily	333167	27	288	7.69196e-53	174.168	cl28347	PHB superfamily	 - 	 - 
Q#1555 - >lcl|CP000471.1_prot_ABK44084.1_1555 [locus_tag=Mmc1_1575] [protein=conserved hypothetical protein] [protein_id=ABK44084.1] [location=1939739..1939924] [gbkey=CDS]	non-specific	225782	4	61	9.5729e-10	48.1138	COG3242	yjeT	 - 	cl01275
Q#1555 - >lcl|CP000471.1_prot_ABK44084.1_1555 [locus_tag=Mmc1_1575] [protein=conserved hypothetical protein] [protein_id=ABK44084.1] [location=1939739..1939924] [gbkey=CDS]	superfamily	321427	4	61	9.5729e-10	48.1138	cl01275	DUF2065 superfamily	 - 	 - 
Q#1556 - >lcl|CP000471.1_prot_ABK44085.1_1556 [locus_tag=Mmc1_1576] [db_xref=InterPro:IPR003772] [protein=protein of unknown function DUF177] [protein_id=ABK44085.1] [location=1939988..1940530] [gbkey=CDS]	non-specific	224317	7	180	1.17114e-24	93.9844	COG1399	YceD	 - 	cl00616
Q#1556 - >lcl|CP000471.1_prot_ABK44085.1_1556 [locus_tag=Mmc1_1576] [db_xref=InterPro:IPR003772] [protein=protein of unknown function DUF177] [protein_id=ABK44085.1] [location=1939988..1940530] [gbkey=CDS]	superfamily	321074	7	180	1.17114e-24	93.9844	cl00616	DUF177 superfamily	 - 	 - 
