#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-FB37E18DE5CD60B-2CDA1CB2FFAB2A49
#datatype	hitsStandard Results
#status	0
#Start time	2018-02-21T16:50:08	Run time	0:00:06:41
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2687 - >lcl|CP025268.1_prot_AUG17232.1_2687 [locus_tag=CXP41_13720] [protein=hydrogenase-4 component H] [protein_id=AUG17232.1] [location=2614191..2614736] [gbkey=CDS]	superfamily	330182	1	148	4.05183e-34	118.305	cl25361	NuoI superfamily	 - 	 - 
Q#2688 - >lcl|CP025268.1_prot_AUG17233.1_2688 [locus_tag=CXP41_13725] [protein=hydrogenase-4 component I] [protein_id=AUG17233.1] [location=2614733..2615491] [gbkey=CDS]	specific	225799	26	173	3.29326e-86	252.674	COG3260	HycG	 - 	cl17194
Q#2688 - >lcl|CP025268.1_prot_AUG17233.1_2688 [locus_tag=CXP41_13725] [protein=hydrogenase-4 component I] [protein_id=AUG17233.1] [location=2614733..2615491] [gbkey=CDS]	superfamily	327405	26	173	3.29326e-86	252.674	cl17194	Oxidored_q6 superfamily	 - 	 - 
Q#2690 - >lcl|CP025268.1_prot_AUG17235.1_2690 [locus_tag=CXP41_13735] [protein=hydrogenase-4 transcriptional activator] [protein_id=AUG17235.1] [location=2615927..2617939] [gbkey=CDS]	specific	226132	118	669	0	729.521	COG3604	FhlA	 - 	cl28069
Q#2690 - >lcl|CP025268.1_prot_AUG17235.1_2690 [locus_tag=CXP41_13735] [protein=hydrogenase-4 transcriptional activator] [protein_id=AUG17235.1] [location=2615927..2617939] [gbkey=CDS]	superfamily	332890	118	669	0	729.521	cl28069	RocR superfamily	 - 	 - 
Q#2691 - >lcl|CP025268.1_prot_AUG17236.1_2691 [locus_tag=CXP41_13740] [protein=formate transporter FocA] [protein_id=AUG17236.1] [location=2617961..2618806] [gbkey=CDS]	specific	225027	5	281	1.13446e-87	261.818	COG2116	FocA	 - 	cl00927
Q#2691 - >lcl|CP025268.1_prot_AUG17236.1_2691 [locus_tag=CXP41_13740] [protein=formate transporter FocA] [protein_id=AUG17236.1] [location=2617961..2618806] [gbkey=CDS]	superfamily	321252	5	281	1.13446e-87	261.818	cl00927	Form_Nir_trans superfamily	 - 	 - 
Q#2693 - >lcl|CP025268.1_prot_AUG17237.1_2693 [locus_tag=CXP41_13750] [protein=AI-2E family transporter] [protein_id=AUG17237.1] [location=complement(2618844..2619905)] [gbkey=CDS]	specific	223701	4	353	3.70291e-64	207.489	COG0628	PerM	 - 	cl00465
Q#2693 - >lcl|CP025268.1_prot_AUG17237.1_2693 [locus_tag=CXP41_13750] [protein=AI-2E family transporter] [protein_id=AUG17237.1] [location=complement(2618844..2619905)] [gbkey=CDS]	superfamily	294317	4	353	3.70291e-64	207.489	cl00465	AI-2E_transport superfamily	 - 	 - 
Q#2694 - >lcl|CP025268.1_prot_AUG17238.1_2694 [locus_tag=CXP41_13755] [protein=beta-barrel assembly-enhancing protease] [protein_id=AUG17238.1] [location=2620118..2621581] [gbkey=CDS]	specific	227122	1	486	0	648.307	COG4783	YfgC	 - 	cl27017
Q#2694 - >lcl|CP025268.1_prot_AUG17238.1_2694 [locus_tag=CXP41_13755] [protein=beta-barrel assembly-enhancing protease] [protein_id=AUG17238.1] [location=2620118..2621581] [gbkey=CDS]	superfamily	331838	1	486	0	648.307	cl27017	YfgC superfamily	 - 	 - 
Q#2695 - >lcl|CP025268.1_prot_AUG17239.1_2695 [gene=arsC] [locus_tag=CXP41_13760] [protein=arsenate reductase (glutaredoxin)] [protein_id=AUG17239.1] [location=2621602..2621961] [gbkey=CDS]	specific	224311	3	117	2.46711e-45	142.343	COG1393	ArsC	 - 	cl00388
Q#2695 - >lcl|CP025268.1_prot_AUG17239.1_2695 [gene=arsC] [locus_tag=CXP41_13760] [protein=arsenate reductase (glutaredoxin)] [protein_id=AUG17239.1] [location=2621602..2621961] [gbkey=CDS]	superfamily	320948	3	117	2.46711e-45	142.343	cl00388	Thioredoxin_like superfamily	 - 	 - 
Q#2696 - >lcl|CP025268.1_prot_AUG17240.1_2696 [locus_tag=CXP41_13765] [protein=DnaA inactivator Hda] [protein_id=AUG17240.1] [location=complement(2622099..2622845)] [gbkey=CDS]	specific	223666	4	247	2.79726e-79	244.117	COG0593	DnaA	C	cl07055
Q#2696 - >lcl|CP025268.1_prot_AUG17240.1_2696 [locus_tag=CXP41_13765] [protein=DnaA inactivator Hda] [protein_id=AUG17240.1] [location=complement(2622099..2622845)] [gbkey=CDS]	superfamily	323743	4	247	2.79726e-79	244.117	cl07055	Bac_DnaA_C superfamily	C	 - 
Q#2697 - >lcl|CP025268.1_prot_AUG17241.1_2697 [locus_tag=CXP41_13770] [protein=uracil/xanthine transporter] [protein_id=AUG17241.1] [location=complement(2622895..2624184)] [gbkey=CDS]	specific	225142	7	424	1.23608e-121	360.776	COG2233	UraA	 - 	cl23746
Q#2697 - >lcl|CP025268.1_prot_AUG17241.1_2697 [locus_tag=CXP41_13770] [protein=uracil/xanthine transporter] [protein_id=AUG17241.1] [location=complement(2622895..2624184)] [gbkey=CDS]	superfamily	329051	7	424	1.23608e-121	360.776	cl23746	HCO3_cotransp superfamily	 - 	 - 
Q#2698 - >lcl|CP025268.1_prot_AUG17242.1_2698 [locus_tag=CXP41_13775] [protein=uracil phosphoribosyltransferase] [protein_id=AUG17242.1] [location=complement(2624270..2624896)] [gbkey=CDS]	specific	223113	1	208	7.3476e-117	330.683	COG0035	Upp	 - 	cl00309
Q#2698 - >lcl|CP025268.1_prot_AUG17242.1_2698 [locus_tag=CXP41_13775] [protein=uracil phosphoribosyltransferase] [protein_id=AUG17242.1] [location=complement(2624270..2624896)] [gbkey=CDS]	superfamily	320892	1	208	7.3476e-117	330.683	cl00309	PRTases_typeI superfamily	 - 	 - 
Q#2700 - >lcl|CP025268.1_prot_AUG17244.1_2700 [locus_tag=CXP41_13785] [protein=phosphoribosylformylglycinamidine cyclo-ligase] [protein_id=AUG17244.1] [location=2625221..2626258] [gbkey=CDS]	specific	223228	4	344	0	584.94	COG0150	PurM	 - 	cl10019
Q#2700 - >lcl|CP025268.1_prot_AUG17244.1_2700 [locus_tag=CXP41_13785] [protein=phosphoribosylformylglycinamidine cyclo-ligase] [protein_id=AUG17244.1] [location=2625221..2626258] [gbkey=CDS]	superfamily	324561	4	344	0	584.94	cl10019	PurM-like superfamily	 - 	 - 
Q#2701 - >lcl|CP025268.1_prot_AUG17245.1_2701 [locus_tag=CXP41_13790] [protein=phosphoribosylglycinamide formyltransferase] [protein_id=AUG17245.1] [location=2626258..2626896] [gbkey=CDS]	specific	223376	1	200	7.64767e-118	333.009	COG0299	PurN	 - 	cl00395
Q#2701 - >lcl|CP025268.1_prot_AUG17245.1_2701 [locus_tag=CXP41_13790] [protein=phosphoribosylglycinamide formyltransferase] [protein_id=AUG17245.1] [location=2626258..2626896] [gbkey=CDS]	superfamily	320954	1	200	7.64767e-118	333.009	cl00395	FMT_core superfamily	 - 	 - 
Q#2702 - >lcl|CP025268.1_prot_AUG17246.1_2702 [gene=ppk1] [locus_tag=CXP41_13795] [protein=polyphosphate kinase] [protein_id=AUG17246.1] [location=2627068..2629134] [gbkey=CDS]	specific	223924	2	688	0	1013.74	COG0855	Ppk	 - 	cl26260
Q#2702 - >lcl|CP025268.1_prot_AUG17246.1_2702 [gene=ppk1] [locus_tag=CXP41_13795] [protein=polyphosphate kinase] [protein_id=AUG17246.1] [location=2627068..2629134] [gbkey=CDS]	superfamily	331081	2	688	0	1013.74	cl26260	PP_kinase_C superfamily	 - 	 - 
Q#2703 - >lcl|CP025268.1_prot_AUG17247.1_2703 [locus_tag=CXP41_13800] [protein=exopolyphosphatase] [protein_id=AUG17247.1] [location=2629139..2630680] [gbkey=CDS]	specific	223326	9	496	0	602.76	COG0248	GppA	 - 	cl25775
Q#2703 - >lcl|CP025268.1_prot_AUG17247.1_2703 [locus_tag=CXP41_13800] [protein=exopolyphosphatase] [protein_id=AUG17247.1] [location=2629139..2630680] [gbkey=CDS]	superfamily	330596	9	496	0	602.76	cl25775	GppA superfamily	 - 	 - 
Q#2704 - >lcl|CP025268.1_prot_AUG17248.1_2704 [locus_tag=CXP41_13805] [protein=cyclic di-GMP phosphodiesterase YfgF] [protein_id=AUG17248.1] [location=complement(2630719..2632962)] [gbkey=CDS]	specific	225110	493	735	2.69121e-80	256.833	COG2200	EAL	 - 	cl27669
Q#2704 - >lcl|CP025268.1_prot_AUG17248.1_2704 [locus_tag=CXP41_13805] [protein=cyclic di-GMP phosphodiesterase YfgF] [protein_id=AUG17248.1] [location=complement(2630719..2632962)] [gbkey=CDS]	superfamily	332490	493	735	2.69121e-80	256.833	cl27669	EAL superfamily	 - 	 - 
Q#2704 - >lcl|CP025268.1_prot_AUG17248.1_2704 [locus_tag=CXP41_13805] [protein=cyclic di-GMP phosphodiesterase YfgF] [protein_id=AUG17248.1] [location=complement(2630719..2632962)] [gbkey=CDS]	specific	225109	311	446	3.84913e-16	76.7203	COG2199	GGDEF	 - 	cl11967
Q#2704 - >lcl|CP025268.1_prot_AUG17248.1_2704 [locus_tag=CXP41_13805] [protein=cyclic di-GMP phosphodiesterase YfgF] [protein_id=AUG17248.1] [location=complement(2630719..2632962)] [gbkey=CDS]	superfamily	325147	311	446	3.84913e-16	76.7203	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#2708 - >lcl|CP025268.1_prot_AUG17252.1_2708 [locus_tag=CXP41_13825] [protein=hypothetical protein] [protein_id=AUG17252.1] [location=2633816..2634334] [gbkey=CDS]	non-specific	225675	5	164	4.67418e-07	46.6894	COG3133	SlyB	 - 	cl10470
Q#2708 - >lcl|CP025268.1_prot_AUG17252.1_2708 [locus_tag=CXP41_13825] [protein=hypothetical protein] [protein_id=AUG17252.1] [location=2633816..2634334] [gbkey=CDS]	superfamily	324590	5	164	4.67418e-07	46.6894	cl10470	Rick_17kDa_Anti superfamily	 - 	 - 
Q#2710 - >lcl|CP025268.1_prot_AUG17254.1_2710 [gene=guaA] [locus_tag=CXP41_13835] [protein=GMP synthase (glutamine-hydrolyzing)] [protein_id=AUG17254.1] [location=complement(2634982..2636559)] [gbkey=CDS]	specific	223593	207	525	0	629.988	COG0519	GuaA2	 - 	cl27620
Q#2710 - >lcl|CP025268.1_prot_AUG17254.1_2710 [gene=guaA] [locus_tag=CXP41_13835] [protein=GMP synthase (glutamine-hydrolyzing)] [protein_id=AUG17254.1] [location=complement(2634982..2636559)] [gbkey=CDS]	superfamily	332441	207	525	0	629.988	cl27620	GMP_synt_C superfamily	 - 	 - 
Q#2710 - >lcl|CP025268.1_prot_AUG17254.1_2710 [gene=guaA] [locus_tag=CXP41_13835] [protein=GMP synthase (glutamine-hydrolyzing)] [protein_id=AUG17254.1] [location=complement(2634982..2636559)] [gbkey=CDS]	specific	223592	7	206	5.41581e-82	253.335	COG0518	GuaA1	 - 	cl27749
Q#2710 - >lcl|CP025268.1_prot_AUG17254.1_2710 [gene=guaA] [locus_tag=CXP41_13835] [protein=GMP synthase (glutamine-hydrolyzing)] [protein_id=AUG17254.1] [location=complement(2634982..2636559)] [gbkey=CDS]	superfamily	332570	7	206	5.41581e-82	253.335	cl27749	GATase superfamily	 - 	 - 
Q#2711 - >lcl|CP025268.1_prot_AUG17255.1_2711 [locus_tag=CXP41_13840] [protein=IMP dehydrogenase] [protein_id=AUG17255.1] [location=complement(2636628..2638094)] [gbkey=CDS]	specific	223590	257	476	3.36936e-44	152.785	COG0516	GuaB	 - 	cl27608
Q#2711 - >lcl|CP025268.1_prot_AUG17255.1_2711 [locus_tag=CXP41_13840] [protein=IMP dehydrogenase] [protein_id=AUG17255.1] [location=complement(2636628..2638094)] [gbkey=CDS]	superfamily	332429	257	476	3.36936e-44	152.785	cl27608	IMPDH superfamily	 - 	 - 
Q#2711 - >lcl|CP025268.1_prot_AUG17255.1_2711 [locus_tag=CXP41_13840] [protein=IMP dehydrogenase] [protein_id=AUG17255.1] [location=complement(2636628..2638094)] [gbkey=CDS]	specific	223590	1	97	1.77031e-36	132.369	COG0516	GuaB	C	cl27608
Q#2711 - >lcl|CP025268.1_prot_AUG17255.1_2711 [locus_tag=CXP41_13840] [protein=IMP dehydrogenase] [protein_id=AUG17255.1] [location=complement(2636628..2638094)] [gbkey=CDS]	superfamily	332429	1	97	1.77031e-36	132.369	cl27608	IMPDH superfamily	C	 - 
Q#2711 - >lcl|CP025268.1_prot_AUG17255.1_2711 [locus_tag=CXP41_13840] [protein=IMP dehydrogenase] [protein_id=AUG17255.1] [location=complement(2636628..2638094)] [gbkey=CDS]	specific	223591	95	201	2.16934e-17	77.8969	COG0517	CBS	 - 	cl15354
Q#2711 - >lcl|CP025268.1_prot_AUG17255.1_2711 [locus_tag=CXP41_13840] [protein=IMP dehydrogenase] [protein_id=AUG17255.1] [location=complement(2636628..2638094)] [gbkey=CDS]	superfamily	326561	95	201	2.16934e-17	77.8969	cl15354	CBS_pair superfamily	 - 	 - 
Q#2712 - >lcl|CP025268.1_prot_AUG17256.1_2712 [locus_tag=CXP41_13845] [protein=exodeoxyribonuclease VII large subunit] [protein_id=AUG17256.1] [location=2638256..2639626] [gbkey=CDS]	specific	224486	8	449	0	643.923	COG1570	XseA	 - 	cl25917
Q#2712 - >lcl|CP025268.1_prot_AUG17256.1_2712 [locus_tag=CXP41_13845] [protein=exodeoxyribonuclease VII large subunit] [protein_id=AUG17256.1] [location=2638256..2639626] [gbkey=CDS]	superfamily	330738	8	449	0	643.923	cl25917	Exonuc_VII_L superfamily	 - 	 - 
Q#2714 - >lcl|CP025268.1_prot_AUG17258.1_2714 [gene=der] [locus_tag=CXP41_13855] [protein=ribosome biogenesis GTPase Der] [protein_id=AUG17258.1] [location=complement(2639908..2641380)] [gbkey=CDS]	specific	224082	1	466	0	670.05	COG1160	Der	 - 	cl26333
Q#2714 - >lcl|CP025268.1_prot_AUG17258.1_2714 [gene=der] [locus_tag=CXP41_13855] [protein=ribosome biogenesis GTPase Der] [protein_id=AUG17258.1] [location=complement(2639908..2641380)] [gbkey=CDS]	superfamily	331154	1	466	0	670.05	cl26333	FeoB_N superfamily	 - 	 - 
Q#2715 - >lcl|CP025268.1_prot_AUG17259.1_2715 [locus_tag=CXP41_13860] [protein=outer membrane protein assembly factor BamB] [protein_id=AUG17259.1] [location=complement(2641498..2642676)] [gbkey=CDS]	specific	224437	21	391	1.03414e-74	236.317	COG1520	PQQ	 - 	cl11493
Q#2715 - >lcl|CP025268.1_prot_AUG17259.1_2715 [locus_tag=CXP41_13860] [protein=outer membrane protein assembly factor BamB] [protein_id=AUG17259.1] [location=complement(2641498..2642676)] [gbkey=CDS]	superfamily	325061	21	391	1.03414e-74	236.317	cl11493	PQQ_DH_like superfamily	 - 	 - 
Q#2716 - >lcl|CP025268.1_prot_AUG17260.1_2716 [locus_tag=CXP41_13865] [protein=ancillary SecYEG translocon subunit] [protein_id=AUG17260.1] [location=complement(2642687..2643307)] [gbkey=CDS]	specific	225523	1	206	1.52502e-89	261.578	COG2976	YfgM	 - 	cl26579
Q#21 - >lcl|CP025268.1_prot_AUG17260.1_2716 [locus_tag=CXP41_13865] [protein=ancillary SecYEG translocon subunit] [protein_id=AUG17260.1] [location=complement(2642687..2643307)] [gbkey=CDS]	superfamily	331400	1	206	1.52502e-89	261.578	cl26579	TPR_21 superfamily	 - 	 - 
Q#2717 - >lcl|CP025268.1_prot_AUG17261.1_2717 [locus_tag=CXP41_13870] [protein=histidine--tRNA ligase] [protein_id=AUG17261.1] [location=complement(2643325..2644599)] [gbkey=CDS]	specific	223202	2	423	0	590.737	COG0124	HisS	 - 	cl28413
Q#2717 - >lcl|CP025268.1_prot_AUG17261.1_2717 [locus_tag=CXP41_13870] [protein=histidine--tRNA ligase] [protein_id=AUG17261.1] [location=complement(2643325..2644599)] [gbkey=CDS]	superfamily	333233	2	423	0	590.737	cl28413	HisS superfamily	 - 	 - 
Q#2718 - >lcl|CP025268.1_prot_AUG17262.1_2718 [locus_tag=CXP41_13875] [protein=4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)] [protein_id=AUG17262.1] [location=complement(2644710..2645828)] [gbkey=CDS]	specific	223891	7	366	0	609.601	COG0821	IspG	 - 	cl27133
Q#2718 - >lcl|CP025268.1_prot_AUG17262.1_2718 [locus_tag=CXP41_13875] [protein=4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)] [protein_id=AUG17262.1] [location=complement(2644710..2645828)] [gbkey=CDS]	superfamily	331954	7	366	0	609.601	cl27133	GcpE superfamily	 - 	 - 
Q#2719 - >lcl|CP025268.1_prot_AUG17263.1_2719 [locus_tag=CXP41_13880] [protein=cytoskeleton protein RodZ] [protein_id=AUG17263.1] [location=complement(2645855..2646868)] [gbkey=CDS]	specific	224343	12	298	1.34434e-86	262.013	COG1426	RodZ	 - 	cl26170
Q#2719 - >lcl|CP025268.1_prot_AUG17263.1_2719 [locus_tag=CXP41_13880] [protein=cytoskeleton protein RodZ] [protein_id=AUG17263.1] [location=complement(2645855..2646868)] [gbkey=CDS]	superfamily	330991	12	298	1.34434e-86	262.013	cl26170	DUF4115 superfamily	 - 	 - 
Q#2721 - >lcl|CP025268.1_prot_AUG17264.1_2721 [locus_tag=CXP41_13890] [protein=bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN] [protein_id=AUG17264.1] [location=complement(2647153..2648307)] [gbkey=CDS]	specific	223890	17	368	0	544.6	COG0820	RlmN	 - 	cl28431
Q#2721 - >lcl|CP025268.1_prot_AUG17264.1_2721 [locus_tag=CXP41_13890] [protein=bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN] [protein_id=AUG17264.1] [location=complement(2647153..2648307)] [gbkey=CDS]	superfamily	333251	17	368	0	544.6	cl28431	RlmN superfamily	 - 	 - 
Q#2722 - >lcl|CP025268.1_prot_AUG17265.1_2722 [locus_tag=CXP41_13895] [protein=nucleoside-diphosphate kinase] [protein_id=AUG17265.1] [location=complement(2648457..2648888)] [gbkey=CDS]	specific	223183	2	135	1.88488e-80	232.832	COG0105	Ndk	 - 	cl00335
Q#2722 - >lcl|CP025268.1_prot_AUG17265.1_2722 [locus_tag=CXP41_13895] [protein=nucleoside-diphosphate kinase] [protein_id=AUG17265.1] [location=complement(2648457..2648888)] [gbkey=CDS]	superfamily	320914	2	135	1.88488e-80	232.832	cl00335	NDPk superfamily	 - 	 - 
Q#2723 - >lcl|CP025268.1_prot_AUG17266.1_2723 [locus_tag=CXP41_13900] [protein=penicillin-binding protein 1C] [protein_id=AUG17266.1] [location=complement(2649037..2651349)] [gbkey=CDS]	specific	227289	8	767	0	1070.47	COG4953	PbpC	 - 	cl27629
Q#2723 - >lcl|CP025268.1_prot_AUG17266.1_2723 [locus_tag=CXP41_13900] [protein=penicillin-binding protein 1C] [protein_id=AUG17266.1] [location=complement(2649037..2651349)] [gbkey=CDS]	superfamily	332450	8	767	0	1070.47	cl27629	Transgly superfamily	 - 	 - 
Q#2724 - >lcl|CP025268.1_prot_AUG17267.1_2724 [locus_tag=CXP41_13905] [protein=hypothetical protein] [protein_id=AUG17267.1] [location=complement(2651350..2656311)] [gbkey=CDS]	specific	225248	1	1653	0	1745.76	COG2373	YfaS	 - 	cl19929
Q#2724 - >lcl|CP025268.1_prot_AUG17267.1_2724 [locus_tag=CXP41_13905] [protein=hypothetical protein] [protein_id=AUG17267.1] [location=complement(2651350..2656311)] [gbkey=CDS]	superfamily	327702	1	1653	0	1745.76	cl19929	A2M_N superfamily	 - 	 - 
Q#2725 - >lcl|CP025268.1_prot_AUG17268.1_2725 [locus_tag=CXP41_13910] [protein=sulfurtransferase] [protein_id=AUG17268.1] [location=2656518..2657363] [gbkey=CDS]	specific	225450	1	279	7.16563e-123	352.019	COG2897	SseA	 - 	cl25399
Q#2725 - >lcl|CP025268.1_prot_AUG17268.1_2725 [locus_tag=CXP41_13910] [protein=sulfurtransferase] [protein_id=AUG17268.1] [location=2656518..2657363] [gbkey=CDS]	superfamily	330220	1	279	7.16563e-123	352.019	cl25399	SseA superfamily	 - 	 - 
Q#2727 - >lcl|CP025268.1_prot_AUG17270.1_2727 [locus_tag=CXP41_13920] [protein=aminopeptidase PepB] [protein_id=AUG17270.1] [location=complement(2659099..2660382)] [gbkey=CDS]	specific	223338	1	425	8.8229e-175	497.16	COG0260	PepB	 - 	cl27129
Q#2727 - >lcl|CP025268.1_prot_AUG17270.1_2727 [locus_tag=CXP41_13920] [protein=aminopeptidase PepB] [protein_id=AUG17270.1] [location=complement(2659099..2660382)] [gbkey=CDS]	superfamily	331950	1	425	8.8229e-175	497.16	cl27129	Peptidase_M17 superfamily	 - 	 - 
Q#2728 - >lcl|CP025268.1_prot_AUG17271.1_2728 [locus_tag=CXP41_13925] [protein=Fe-S assembly protein IscX] [protein_id=AUG17271.1] [location=complement(2660560..2660760)] [gbkey=CDS]	specific	225522	3	66	1.13611e-34	111.413	COG2975	IscX	 - 	cl01123
Q#2728 - >lcl|CP025268.1_prot_AUG17271.1_2728 [locus_tag=CXP41_13925] [protein=Fe-S assembly protein IscX] [protein_id=AUG17271.1] [location=complement(2660560..2660760)] [gbkey=CDS]	superfamily	321355	3	66	1.13611e-34	111.413	cl01123	Fe-S_assembly superfamily	 - 	 - 
Q#2729 - >lcl|CP025268.1_prot_AUG17272.1_2729 [gene=fdx] [locus_tag=CXP41_13930] [protein=ISC system 2Fe-2S type ferredoxin] [protein_id=AUG17272.1] [location=complement(2660772..2661107)] [gbkey=CDS]	specific	223706	1	104	3.38236e-33	111.008	COG0633	Fdx	 - 	cl00159
Q#2729 - >lcl|CP025268.1_prot_AUG17272.1_2729 [gene=fdx] [locus_tag=CXP41_13930] [protein=ISC system 2Fe-2S type ferredoxin] [protein_id=AUG17272.1] [location=complement(2660772..2661107)] [gbkey=CDS]	superfamily	320788	1	104	3.38236e-33	111.008	cl00159	fer2 superfamily	 - 	 - 
Q#2730 - >lcl|CP025268.1_prot_AUG17273.1_2730 [gene=hscA] [locus_tag=CXP41_13935] [protein=molecular chaperone HscA] [protein_id=AUG17273.1] [location=complement(2661109..2662959)] [gbkey=CDS]	specific	223520	18	602	0	621.671	COG0443	DnaK	 - 	cl26953
Q#2730 - >lcl|CP025268.1_prot_AUG17273.1_2730 [gene=hscA] [locus_tag=CXP41_13935] [protein=molecular chaperone HscA] [protein_id=AUG17273.1] [location=complement(2661109..2662959)] [gbkey=CDS]	superfamily	331774	18	602	0	621.671	cl26953	HSP70 superfamily	 - 	 - 
Q#2731 - >lcl|CP025268.1_prot_AUG17274.1_2731 [gene=hscB] [locus_tag=CXP41_13940] [protein=co-chaperone protein HscB] [protein_id=AUG17274.1] [location=complement(2662976..2663491)] [gbkey=CDS]	specific	224002	1	170	2.35776e-42	139.015	COG1076	DjlA	 - 	cl26852
Q#2731 - >lcl|CP025268.1_prot_AUG17274.1_2731 [gene=hscB] [locus_tag=CXP41_13940] [protein=co-chaperone protein HscB] [protein_id=AUG17274.1] [location=complement(2662976..2663491)] [gbkey=CDS]	superfamily	331673	1	170	2.35776e-42	139.015	cl26852	HSCB_C superfamily	 - 	 - 
Q#2732 - >lcl|CP025268.1_prot_AUG17275.1_2732 [locus_tag=CXP41_13945] [protein=iron-sulfur cluster assembly accessory protein] [protein_id=AUG17275.1] [location=complement(2663587..2663910)] [gbkey=CDS]	specific	223393	1	107	2.89092e-53	161.969	COG0316	IscA	 - 	cl00400
Q#2732 - >lcl|CP025268.1_prot_AUG17275.1_2732 [locus_tag=CXP41_13945] [protein=iron-sulfur cluster assembly accessory protein] [protein_id=AUG17275.1] [location=complement(2663587..2663910)] [gbkey=CDS]	superfamily	320956	1	107	2.89092e-53	161.969	cl00400	Fe-S_biosyn superfamily	 - 	 - 
Q#2733 - >lcl|CP025268.1_prot_AUG17276.1_2733 [locus_tag=CXP41_13950] [protein=iron-sulfur cluster scaffold-like protein] [protein_id=AUG17276.1] [location=complement(2663927..2664313)] [gbkey=CDS]	specific	223892	1	126	8.75733e-55	167.93	COG0822	IscU	 - 	cl00528
Q#2733 - >lcl|CP025268.1_prot_AUG17276.1_2733 [locus_tag=CXP41_13950] [protein=iron-sulfur cluster scaffold-like protein] [protein_id=AUG17276.1] [location=complement(2663927..2664313)] [gbkey=CDS]	superfamily	321023	1	126	8.75733e-55	167.93	cl00528	IscU_like superfamily	 - 	 - 
Q#2734 - >lcl|CP025268.1_prot_AUG17277.1_2734 [locus_tag=CXP41_13955] [protein=IscS subfamily cysteine desulfurase] [protein_id=AUG17277.1] [location=complement(2664341..2665555)] [gbkey=CDS]	specific	224029	3	388	0	663.871	COG1104	NifS	 - 	cl18945
Q#2734 - >lcl|CP025268.1_prot_AUG17277.1_2734 [locus_tag=CXP41_13955] [protein=IscS subfamily cysteine desulfurase] [protein_id=AUG17277.1] [location=complement(2664341..2665555)] [gbkey=CDS]	superfamily	327488	3	388	0	663.871	cl18945	AAT_I superfamily	 - 	 - 
Q#2735 - >lcl|CP025268.1_prot_AUG17278.1_2735 [locus_tag=CXP41_13960] [protein=Fe-S cluster assembly transcriptional regulator IscR] [protein_id=AUG17278.1] [location=complement(2665667..2666155)] [gbkey=CDS]	specific	224870	1	137	5.92218e-51	159.79	COG1959	IscR	 - 	cl28399
Q#2735 - >lcl|CP025268.1_prot_AUG17278.1_2735 [locus_tag=CXP41_13960] [protein=Fe-S cluster assembly transcriptional regulator IscR] [protein_id=AUG17278.1] [location=complement(2665667..2666155)] [gbkey=CDS]	superfamily	333219	1	137	5.92218e-51	159.79	cl28399	IscR superfamily	 - 	 - 
Q#2736 - >lcl|CP025268.1_prot_AUG17279.1_2736 [locus_tag=CXP41_13965] [protein=tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ] [protein_id=AUG17279.1] [location=complement(2666607..2667347)] [gbkey=CDS]	specific	223639	1	244	4.33128e-128	361.937	COG0565	TrmJ	 - 	cl28430
Q#2736 - >lcl|CP025268.1_prot_AUG17279.1_2736 [locus_tag=CXP41_13965] [protein=tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ] [protein_id=AUG17279.1] [location=complement(2666607..2667347)] [gbkey=CDS]	superfamily	333250	1	244	4.33128e-128	361.937	cl28430	TrmJ superfamily	 - 	 - 
Q#2737 - >lcl|CP025268.1_prot_AUG17280.1_2737 [locus_tag=CXP41_13970] [protein=inositol monophosphatase] [protein_id=AUG17280.1] [location=2667466..2668269] [gbkey=CDS]	specific	223559	1	258	1.96185e-118	339.321	COG0483	SuhB	 - 	cl00289
Q#2737 - >lcl|CP025268.1_prot_AUG17280.1_2737 [locus_tag=CXP41_13970] [protein=inositol monophosphatase] [protein_id=AUG17280.1] [location=2667466..2668269] [gbkey=CDS]	superfamily	320881	1	258	1.96185e-118	339.321	cl00289	FIG superfamily	 - 	 - 
Q#2738 - >lcl|CP025268.1_prot_AUG17281.1_2738 [locus_tag=CXP41_13975] [protein=alpha/beta hydrolase] [protein_id=AUG17281.1] [location=2668414..2669268] [gbkey=CDS]	specific	223999	14	280	7.27071e-39	137.919	COG1073	FrsA	 - 	cl27027
Q#2738 - >lcl|CP025268.1_prot_AUG17281.1_2738 [locus_tag=CXP41_13975] [protein=alpha/beta hydrolase] [protein_id=AUG17281.1] [location=2668414..2669268] [gbkey=CDS]	superfamily	223999	14	280	7.27071e-39	137.919	cl27027	FrsA superfamily	 - 	 - 
