#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-11AEF88A96960C7B-23BE53A1EFA489F6
#datatype	hitsStandard Results
#status	0
#Start time	2018-02-20T15:25:27	Run time	0:00:11:40
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2202 - >lcl|CP000245.1_prot_AEG93261.1_2202 [gene=leuD] [locus_tag=Rta_21650] [protein=Alpha-IPM isomerase] [protein_id=AEG93261.1] [location=complement(2290133..2290759)] [gbkey=CDS]	superfamily	320826	1	201	3.14208e-77	229.786	cl00215	Aconitase_swivel superfamily	 - 	 - 
Q#2203 - >lcl|CP000245.1_prot_AEG93262.1_2203 [gene=leuC] [locus_tag=Rta_21660] [protein=Alpha-IPM isomerase] [protein_id=AEG93262.1] [location=complement(2290756..2292153)] [gbkey=CDS]	specific	223143	2	464	3.88997e-177	502.502	COG0065	LeuC	 - 	cl00285
Q#2203 - >lcl|CP000245.1_prot_AEG93262.1_2203 [gene=leuC] [locus_tag=Rta_21660] [protein=Alpha-IPM isomerase] [protein_id=AEG93262.1] [location=complement(2290756..2292153)] [gbkey=CDS]	superfamily	320880	2	464	3.88997e-177	502.502	cl00285	Aconitase superfamily	 - 	 - 
Q#2204 - >lcl|CP000245.1_prot_AEG93263.1_2204 [locus_tag=Rta_21670] [protein=Candidate carboxyvinyl-carboxyphosphonate phosphorylmutase (Carboxyphosphonoenolpyruvate phosphonomutase)] [protein_id=AEG93263.1] [location=complement(2292155..2293021)] [gbkey=CDS]	specific	225311	6	253	3.37302e-88	264.145	COG2513	PrpB	 - 	cl21457
Q#2204 - >lcl|CP000245.1_prot_AEG93263.1_2204 [locus_tag=Rta_21670] [protein=Candidate carboxyvinyl-carboxyphosphonate phosphorylmutase (Carboxyphosphonoenolpyruvate phosphonomutase)] [protein_id=AEG93263.1] [location=complement(2292155..2293021)] [gbkey=CDS]	superfamily	328726	6	253	3.37302e-88	264.145	cl21457	ICL_KPHMT superfamily	 - 	 - 
Q#2205 - >lcl|CP000245.1_prot_AEG93264.1_2205 [locus_tag=Rta_21680] [protein=transcriptional regulator, GntR family-like protein] [protein_id=AEG93264.1] [location=2293148..2293990] [gbkey=CDS]	specific	225099	14	248	3.59352e-41	141.643	COG2188	MngR	 - 	cl28325
Q#2205 - >lcl|CP000245.1_prot_AEG93264.1_2205 [locus_tag=Rta_21680] [protein=transcriptional regulator, GntR family-like protein] [protein_id=AEG93264.1] [location=2293148..2293990] [gbkey=CDS]	superfamily	333145	14	248	3.59352e-41	141.643	cl28325	MngR superfamily	 - 	 - 
Q#2206 - >lcl|CP000245.1_prot_AEG93265.1_2206 [gene=tctC] [locus_tag=Rta_21690] [protein=Candidate extracytoplasmic binding receptor] [protein_id=AEG93265.1] [location=complement(2294090..2295091)] [gbkey=CDS]	specific	225722	38	330	1.27537e-59	193.678	COG3181	TctC	 - 	cl25412
Q#2206 - >lcl|CP000245.1_prot_AEG93265.1_2206 [gene=tctC] [locus_tag=Rta_21690] [protein=Candidate extracytoplasmic binding receptor] [protein_id=AEG93265.1] [location=complement(2294090..2295091)] [gbkey=CDS]	superfamily	330233	38	330	1.27537e-59	193.678	cl25412	PBP2_LTTR_substrate superfamily	 - 	 - 
Q#2207 - >lcl|CP000245.1_prot_AEG93266.1_2207 [locus_tag=Rta_21700] [protein=formyl-coenzyme A transferase (Formyl-CoA transferase)-like protein] [protein_id=AEG93266.1] [location=complement(2295137..2296333)] [gbkey=CDS]	specific	224717	7	397	1.08297e-134	390.906	COG1804	CaiB	 - 	cl19215
Q#2207 - >lcl|CP000245.1_prot_AEG93266.1_2207 [locus_tag=Rta_21700] [protein=formyl-coenzyme A transferase (Formyl-CoA transferase)-like protein] [protein_id=AEG93266.1] [location=complement(2295137..2296333)] [gbkey=CDS]	superfamily	327522	7	397	1.08297e-134	390.906	cl19215	CoA_transf_3 superfamily	 - 	 - 
Q#2208 - >lcl|CP000245.1_prot_AEG93267.1_2208 [locus_tag=Rta_21710] [protein=hydroxymethylglutaryl-CoA lyase (HMG-CoA lyase)-like protein] [protein_id=AEG93267.1] [location=complement(2296330..2297247)] [gbkey=CDS]	non-specific	223197	3	272	7.79095e-36	132.757	COG0119	LeuA	C	cl26846
Q#2208 - >lcl|CP000245.1_prot_AEG93267.1_2208 [locus_tag=Rta_21710] [protein=hydroxymethylglutaryl-CoA lyase (HMG-CoA lyase)-like protein] [protein_id=AEG93267.1] [location=complement(2296330..2297247)] [gbkey=CDS]	superfamily	331667	3	272	7.79095e-36	132.757	cl26846	HMGL-like superfamily	C	 - 
Q#2209 - >lcl|CP000245.1_prot_AEG93268.1_2209 [locus_tag=Rta_21720] [protein=transcriptional regulator, LysR family-like protein] [protein_id=AEG93268.1] [location=2297404..2298288] [gbkey=CDS]	specific	223656	1	292	5.80002e-37	133.173	COG0583	LysR	 - 	cl28285
Q#2209 - >lcl|CP000245.1_prot_AEG93268.1_2209 [locus_tag=Rta_21720] [protein=transcriptional regulator, LysR family-like protein] [protein_id=AEG93268.1] [location=2297404..2298288] [gbkey=CDS]	superfamily	333105	1	292	5.80002e-37	133.173	cl28285	LysR superfamily	 - 	 - 
Q#2210 - >lcl|CP000245.1_prot_AEG93269.1_2210 [locus_tag=Rta_21730] [protein=candidate histidine kinase, hybrid] [protein_id=AEG93269.1] [location=complement(2298301..2300253)] [gbkey=CDS]	specific	223715	262	513	8.00734e-44	159.919	COG0642	BaeS	N	cl27674
Q#2210 - >lcl|CP000245.1_prot_AEG93269.1_2210 [locus_tag=Rta_21730] [protein=candidate histidine kinase, hybrid] [protein_id=AEG93269.1] [location=complement(2298301..2300253)] [gbkey=CDS]	superfamily	332495	262	513	8.00734e-44	159.919	cl27674	BaeS superfamily	N	 - 
Q#2210 - >lcl|CP000245.1_prot_AEG93269.1_2210 [locus_tag=Rta_21730] [protein=candidate histidine kinase, hybrid] [protein_id=AEG93269.1] [location=complement(2298301..2300253)] [gbkey=CDS]	specific	223816	531	647	2.3185e-23	98.9084	COG0745	OmpR	C	cl26036
Q#2210 - >lcl|CP000245.1_prot_AEG93269.1_2210 [locus_tag=Rta_21730] [protein=candidate histidine kinase, hybrid] [protein_id=AEG93269.1] [location=complement(2298301..2300253)] [gbkey=CDS]	superfamily	330857	531	647	2.3185e-23	98.9084	cl26036	YesN superfamily	C	 - 
Q#2210 - >lcl|CP000245.1_prot_AEG93269.1_2210 [locus_tag=Rta_21730] [protein=candidate histidine kinase, hybrid] [protein_id=AEG93269.1] [location=complement(2298301..2300253)] [gbkey=CDS]	specific	225112	30	266	6.88077e-14	71.4188	COG2202	PAS	 - 	cl25988
Q#2210 - >lcl|CP000245.1_prot_AEG93269.1_2210 [locus_tag=Rta_21730] [protein=candidate histidine kinase, hybrid] [protein_id=AEG93269.1] [location=complement(2298301..2300253)] [gbkey=CDS]	superfamily	330809	30	266	6.88077e-14	71.4188	cl25988	PAS superfamily	 - 	 - 
Q#2211 - >lcl|CP000245.1_prot_AEG93270.1_2211 [locus_tag=Rta_21740] [protein=Conserved hypothetical protein] [protein_id=AEG93270.1] [location=2300412..2300693] [gbkey=CDS]	specific	225876	1	82	1.02452e-15	66.2395	COG3339	YkvA	 - 	cl01318
Q#2211 - >lcl|CP000245.1_prot_AEG93270.1_2211 [locus_tag=Rta_21740] [protein=Conserved hypothetical protein] [protein_id=AEG93270.1] [location=2300412..2300693] [gbkey=CDS]	superfamily	321446	1	82	1.02452e-15	66.2395	cl01318	DUF1232 superfamily	 - 	 - 
Q#2212 - >lcl|CP000245.1_prot_AEG93271.1_2212 [locus_tag=Rta_21750] [protein=Candidate maleylacetoacetate isomerase] [protein_id=AEG93271.1] [location=2300761..2301435] [gbkey=CDS]	specific	223698	9	223	1.04001e-39	135.322	COG0625	GstA	 - 	cl25459
Q#2212 - >lcl|CP000245.1_prot_AEG93271.1_2212 [locus_tag=Rta_21750] [protein=Candidate maleylacetoacetate isomerase] [protein_id=AEG93271.1] [location=2300761..2301435] [gbkey=CDS]	superfamily	330280	9	223	1.04001e-39	135.322	cl25459	GstA superfamily	 - 	 - 
Q#2213 - >lcl|CP000245.1_prot_AEG93272.1_2213 [locus_tag=Rta_21760] [protein=beta-lactamase precursor (Penicillinase)-like protein] [protein_id=AEG93272.1] [location=2301508..2302719] [gbkey=CDS]	non-specific	225242	60	330	2.46316e-20	90.9574	COG2367	PenP	 - 	cl28588
Q#2213 - >lcl|CP000245.1_prot_AEG93272.1_2213 [locus_tag=Rta_21760] [protein=beta-lactamase precursor (Penicillinase)-like protein] [protein_id=AEG93272.1] [location=2301508..2302719] [gbkey=CDS]	superfamily	225242	60	330	2.46316e-20	90.9574	cl28588	PenP superfamily	 - 	 - 
Q#2214 - >lcl|CP000245.1_prot_AEG93273.1_2214 [locus_tag=Rta_21770] [protein=beta-lactamase precursor (Penicillinase)-like protein] [protein_id=AEG93273.1] [location=2302634..2303695] [gbkey=CDS]	non-specific	225242	26	154	3.03805e-24	100.973	COG2367	PenP	C	cl28588
Q#2214 - >lcl|CP000245.1_prot_AEG93273.1_2214 [locus_tag=Rta_21770] [protein=beta-lactamase precursor (Penicillinase)-like protein] [protein_id=AEG93273.1] [location=2302634..2303695] [gbkey=CDS]	superfamily	225242	26	154	3.03805e-24	100.973	cl28588	PenP superfamily	C	 - 
Q#2215 - >lcl|CP000245.1_prot_AEG93274.1_2215 [gene=mntH] [locus_tag=Rta_21780] [protein=Candidate Mn2+ and Fe2+ transporter] [protein_id=AEG93274.1] [location=2303703..2304983] [gbkey=CDS]	specific	224826	18	423	9.51896e-28	113.534	COG1914	MntH	 - 	cl00456
Q#2215 - >lcl|CP000245.1_prot_AEG93274.1_2215 [gene=mntH] [locus_tag=Rta_21780] [protein=Candidate Mn2+ and Fe2+ transporter] [protein_id=AEG93274.1] [location=2303703..2304983] [gbkey=CDS]	superfamily	320982	18	423	9.51896e-28	113.534	cl00456	SLC5-6-like_sbd superfamily	 - 	 - 
Q#2217 - >lcl|CP000245.1_prot_AEG93276.1_2217 [locus_tag=Rta_21800] [protein=17 kDa surface antigen precursor-like protein] [protein_id=AEG93276.1] [location=complement(2306527..2307273)] [gbkey=CDS]	non-specific	226903	142	244	1.08537e-06	46.7313	COG4520	LipA17	 - 	cl01877
Q#2217 - >lcl|CP000245.1_prot_AEG93276.1_2217 [locus_tag=Rta_21800] [protein=17 kDa surface antigen precursor-like protein] [protein_id=AEG93276.1] [location=complement(2306527..2307273)] [gbkey=CDS]	superfamily	321708	142	244	1.08537e-06	46.7313	cl01877	17kDa_Anti_2 superfamily	 - 	 - 
Q#2218 - >lcl|CP000245.1_prot_AEG93277.1_2218 [locus_tag=Rta_21810] [protein=Conserved hypothetical protein] [protein_id=AEG93277.1] [location=2307462..2307881] [gbkey=CDS]	non-specific	225498	11	138	2.54644e-65	195.372	COG2947	COG2947	 - 	cl00728
Q#2218 - >lcl|CP000245.1_prot_AEG93277.1_2218 [locus_tag=Rta_21810] [protein=Conserved hypothetical protein] [protein_id=AEG93277.1] [location=2307462..2307881] [gbkey=CDS]	superfamily	321132	11	138	2.54644e-65	195.372	cl00728	EVE superfamily	 - 	 - 
Q#2219 - >lcl|CP000245.1_prot_AEG93278.1_2219 [gene=clpA] [locus_tag=Rta_21820] [protein=Candidate ATP-dependent Clp protease ATP-binding subunit clpA] [protein_id=AEG93278.1] [location=complement(2307938..2310259)] [gbkey=CDS]	specific	223616	1	743	0	958.656	COG0542	ClpA	 - 	cl26527
Q#2219 - >lcl|CP000245.1_prot_AEG93278.1_2219 [gene=clpA] [locus_tag=Rta_21820] [protein=Candidate ATP-dependent Clp protease ATP-binding subunit clpA] [protein_id=AEG93278.1] [location=complement(2307938..2310259)] [gbkey=CDS]	superfamily	331348	1	743	0	958.656	cl26527	ClpB_D2-small superfamily	 - 	 - 
Q#2220 - >lcl|CP000245.1_prot_AEG93279.1_2220 [gene=clpS] [locus_tag=Rta_21830] [protein=Candidate ATP-dependent Clp protease adaptor protein clpS] [protein_id=AEG93279.1] [location=complement(2310330..2310761)] [gbkey=CDS]	specific	225038	36	142	2.93305e-44	140.555	COG2127	ClpS	 - 	cl00933
Q#2220 - >lcl|CP000245.1_prot_AEG93279.1_2220 [gene=clpS] [locus_tag=Rta_21830] [protein=Candidate ATP-dependent Clp protease adaptor protein clpS] [protein_id=AEG93279.1] [location=complement(2310330..2310761)] [gbkey=CDS]	superfamily	321257	36	142	2.93305e-44	140.555	cl00933	ClpS superfamily	 - 	 - 
Q#2221 - >lcl|CP000245.1_prot_AEG93280.1_2221 [gene=cspD] [locus_tag=Rta_21840] [protein=Candidate cold shock-like protein] [protein_id=AEG93280.1] [location=2310931..2311242] [gbkey=CDS]	specific	224197	1	66	9.9208e-32	105.702	COG1278	CspC	 - 	cl09927
Q#2221 - >lcl|CP000245.1_prot_AEG93280.1_2221 [gene=cspD] [locus_tag=Rta_21840] [protein=Candidate cold shock-like protein] [protein_id=AEG93280.1] [location=2310931..2311242] [gbkey=CDS]	superfamily	324540	1	66	9.9208e-32	105.702	cl09927	S1_like superfamily	 - 	 - 
Q#2222 - >lcl|CP000245.1_prot_AEG93281.1_2222 [gene=icdA] [locus_tag=Rta_21850] [protein=Candidate isocitrate dehydrogenase [NADP] (Oxalosuccinate decarboxylase)] [protein_id=AEG93281.1] [location=complement(2311308..2312561)] [gbkey=CDS]	specific	223612	10	417	0	674.749	COG0538	Icd	 - 	cl00445
Q#2222 - >lcl|CP000245.1_prot_AEG93281.1_2222 [gene=icdA] [locus_tag=Rta_21850] [protein=Candidate isocitrate dehydrogenase [NADP] (Oxalosuccinate decarboxylase)] [protein_id=AEG93281.1] [location=complement(2311308..2312561)] [gbkey=CDS]	superfamily	320975	10	417	0	674.749	cl00445	Iso_dh superfamily	 - 	 - 
Q#2224 - >lcl|CP000245.1_prot_AEG93283.1_2224 [locus_tag=Rta_21870] [protein=Conserved hypothetical protein] [protein_id=AEG93283.1] [location=2313044..2313514] [gbkey=CDS]	specific	224347	43	156	6.72525e-41	133.229	COG1430	COG1430	 - 	cl00627
Q#2224 - >lcl|CP000245.1_prot_AEG93283.1_2224 [locus_tag=Rta_21870] [protein=Conserved hypothetical protein] [protein_id=AEG93283.1] [location=2313044..2313514] [gbkey=CDS]	superfamily	321080	43	156	6.72525e-41	133.229	cl00627	DUF192 superfamily	 - 	 - 
Q#2225 - >lcl|CP000245.1_prot_AEG93284.1_2225 [gene=sodB] [locus_tag=Rta_21880] [protein=Candidate superoxide dismutase] [protein_id=AEG93284.1] [location=complement(2313530..2314111)] [gbkey=CDS]	specific	223678	1	192	5.51649e-94	271.832	COG0605	SodA	 - 	cl27368
Q#2225 - >lcl|CP000245.1_prot_AEG93284.1_2225 [gene=sodB] [locus_tag=Rta_21880] [protein=Candidate superoxide dismutase] [protein_id=AEG93284.1] [location=complement(2313530..2314111)] [gbkey=CDS]	superfamily	332189	1	192	5.51649e-94	271.832	cl27368	Sod_Fe_C superfamily	 - 	 - 
Q#2226 - >lcl|CP000245.1_prot_AEG93285.1_2226 [gene=xseA] [locus_tag=Rta_21890] [protein=Candidate exodeoxyribonuclease VII, large subunit] [protein_id=AEG93285.1] [location=complement(2314159..2315427)] [gbkey=CDS]	specific	224486	8	416	6.15912e-140	406.64	COG1570	XseA	 - 	cl25917
Q#2226 - >lcl|CP000245.1_prot_AEG93285.1_2226 [gene=xseA] [locus_tag=Rta_21890] [protein=Candidate exodeoxyribonuclease VII, large subunit] [protein_id=AEG93285.1] [location=complement(2314159..2315427)] [gbkey=CDS]	superfamily	330738	8	416	6.15912e-140	406.64	cl25917	Exonuc_VII_L superfamily	 - 	 - 
Q#2227 - >lcl|CP000245.1_prot_AEG93286.1_2227 [gene=tolQ] [locus_tag=Rta_21900] [protein=Candidate biopolymer transport protein] [protein_id=AEG93286.1] [location=2315780..2316406] [gbkey=CDS]	specific	223881	1	203	1.41912e-44	147.459	COG0811	TolQ	 - 	cl00568
Q#2227 - >lcl|CP000245.1_prot_AEG93286.1_2227 [gene=tolQ] [locus_tag=Rta_21900] [protein=Candidate biopolymer transport protein] [protein_id=AEG93286.1] [location=2315780..2316406] [gbkey=CDS]	superfamily	321046	1	203	1.41912e-44	147.459	cl00568	MotA_ExbB superfamily	 - 	 - 
Q#2228 - >lcl|CP000245.1_prot_AEG93287.1_2228 [gene=exbD] [locus_tag=Rta_21910] [protein=Candidate biopolymer transport protein] [protein_id=AEG93287.1] [location=2316496..2316924] [gbkey=CDS]	specific	223917	1	137	8.92624e-29	101.925	COG0848	ExbD	 - 	cl00537
Q#2228 - >lcl|CP000245.1_prot_AEG93287.1_2228 [gene=exbD] [locus_tag=Rta_21910] [protein=Candidate biopolymer transport protein] [protein_id=AEG93287.1] [location=2316496..2316924] [gbkey=CDS]	superfamily	321029	1	137	8.92624e-29	101.925	cl00537	ExbD superfamily	 - 	 - 
Q#2229 - >lcl|CP000245.1_prot_AEG93288.1_2229 [gene=lpxK] [locus_tag=Rta_21920] [protein=Candidate Tetraacyldisaccharide 4-kinase] [protein_id=AEG93288.1] [location=2316925..2317923] [gbkey=CDS]	non-specific	224577	10	311	3.55247e-76	236.838	COG1663	LpxK	 - 	cl23778
Q#2229 - >lcl|CP000245.1_prot_AEG93288.1_2229 [gene=lpxK] [locus_tag=Rta_21920] [protein=Candidate Tetraacyldisaccharide 4-kinase] [protein_id=AEG93288.1] [location=2316925..2317923] [gbkey=CDS]	superfamily	329069	10	311	3.55247e-76	236.838	cl23778	LpxK superfamily	 - 	 - 
Q#2230 - >lcl|CP000245.1_prot_AEG93289.1_2230 [locus_tag=Rta_21930] [protein=Conserved hypothetical protein] [protein_id=AEG93289.1] [location=2317904..2318110] [gbkey=CDS]	specific	225391	1	57	3.61533e-24	85.04	COG2835	YcaR	 - 	cl01066
Q#2230 - >lcl|CP000245.1_prot_AEG93289.1_2230 [locus_tag=Rta_21930] [protein=Conserved hypothetical protein] [protein_id=AEG93289.1] [location=2317904..2318110] [gbkey=CDS]	superfamily	321323	1	57	3.61533e-24	85.04	cl01066	Trm112p superfamily	 - 	 - 
Q#2231 - >lcl|CP000245.1_prot_AEG93290.1_2231 [gene=kdsB] [locus_tag=Rta_21940] [protein=Candidate 3-deoxy-manno-octulosonate cytidylyltransferase] [protein_id=AEG93290.1] [location=2318119..2318883] [gbkey=CDS]	specific	224133	1	251	3.56026e-126	357.748	COG1212	KdsB	 - 	cl11394
Q#2231 - >lcl|CP000245.1_prot_AEG93290.1_2231 [gene=kdsB] [locus_tag=Rta_21940] [protein=Candidate 3-deoxy-manno-octulosonate cytidylyltransferase] [protein_id=AEG93290.1] [location=2318119..2318883] [gbkey=CDS]	superfamily	325014	1	251	3.56026e-126	357.748	cl11394	Glyco_tranf_GTA_type superfamily	 - 	 - 
Q#2232 - >lcl|CP000245.1_prot_AEG93291.1_2232 [gene=adk] [locus_tag=Rta_21950] [protein=Candidate adenylate kinase (ATP-AMP transphosphorylase)] [protein_id=AEG93291.1] [location=2318970..2319626] [gbkey=CDS]	specific	223637	1	217	2.0955e-68	207.128	COG0563	Adk	 - 	cl27057
Q#2232 - >lcl|CP000245.1_prot_AEG93291.1_2232 [gene=adk] [locus_tag=Rta_21950] [protein=Candidate adenylate kinase (ATP-AMP transphosphorylase)] [protein_id=AEG93291.1] [location=2318970..2319626] [gbkey=CDS]	superfamily	331878	1	217	2.0955e-68	207.128	cl27057	ADK superfamily	 - 	 - 
Q#2235 - >lcl|CP000245.1_prot_AEG93294.1_2235 [locus_tag=Rta_21980] [protein=L-asparaginase (L-asparagine amidohydrolase)-like protein] [protein_id=AEG93294.1] [location=complement(2320635..2321579)] [gbkey=CDS]	specific	223330	1	303	1.09745e-65	209.838	COG0252	AnsA	 - 	cl00216
Q#2235 - >lcl|CP000245.1_prot_AEG93294.1_2235 [locus_tag=Rta_21980] [protein=L-asparaginase (L-asparagine amidohydrolase)-like protein] [protein_id=AEG93294.1] [location=complement(2320635..2321579)] [gbkey=CDS]	superfamily	320827	1	303	1.09745e-65	209.838	cl00216	L-asparaginase_like superfamily	 - 	 - 
Q#2236 - >lcl|CP000245.1_prot_AEG93295.1_2236 [gene=lexA] [locus_tag=Rta_21990] [protein=Candidate transcriptional regulator LexA (Repressor lexA), LexA family] [protein_id=AEG93295.1] [location=2321667..2322341] [gbkey=CDS]	specific	224885	6	220	8.92119e-67	204.02	COG1974	LexA	 - 	cl28411
Q#2236 - >lcl|CP000245.1_prot_AEG93295.1_2236 [gene=lexA] [locus_tag=Rta_21990] [protein=Candidate transcriptional regulator LexA (Repressor lexA), LexA family] [protein_id=AEG93295.1] [location=2321667..2322341] [gbkey=CDS]	superfamily	333231	6	220	8.92119e-67	204.02	cl28411	COG2932 superfamily	 - 	 - 
Q#2238 - >lcl|CP000245.1_prot_AEG93297.1_2238 [locus_tag=Rta_22010] [protein=Conserved hypothetical protein] [protein_id=AEG93297.1] [location=complement(2322763..2323275)] [gbkey=CDS]	non-specific	226333	1	166	1.18595e-72	216.644	COG3812	COG3812	 - 	cl01567
Q#2238 - >lcl|CP000245.1_prot_AEG93297.1_2238 [locus_tag=Rta_22010] [protein=Conserved hypothetical protein] [protein_id=AEG93297.1] [location=complement(2322763..2323275)] [gbkey=CDS]	superfamily	321571	1	166	1.18595e-72	216.644	cl01567	DUF1993 superfamily	 - 	 - 
Q#2239 - >lcl|CP000245.1_prot_AEG93298.1_2239 [locus_tag=Rta_22020] [protein=D-3-phosphoglycerate dehydrogenase (phosphoglycerate dehydrogenase)-like protein] [protein_id=AEG93298.1] [location=2323369..2324376] [gbkey=CDS]	specific	223189	1	324	3.73316e-90	272.265	COG0111	SerA	 - 	cl28378
Q#2239 - >lcl|CP000245.1_prot_AEG93298.1_2239 [locus_tag=Rta_22020] [protein=D-3-phosphoglycerate dehydrogenase (phosphoglycerate dehydrogenase)-like protein] [protein_id=AEG93298.1] [location=2323369..2324376] [gbkey=CDS]	superfamily	333198	1	324	3.73316e-90	272.265	cl28378	SerA superfamily	 - 	 - 
Q#2241 - >lcl|CP000245.1_prot_AEG93300.1_2241 [locus_tag=Rta_22040] [protein=3-hydroxybutyryl-CoA dehydrogenase (Beta- hydroxybutyryl-CoA dehydrogenase)-like protein] [protein_id=AEG93300.1] [location=2325994..2327469] [gbkey=CDS]	specific	224170	1	272	1.91774e-105	316.492	COG1250	FadB	 - 	cl27647
Q#2241 - >lcl|CP000245.1_prot_AEG93300.1_2241 [locus_tag=Rta_22040] [protein=3-hydroxybutyryl-CoA dehydrogenase (Beta- hydroxybutyryl-CoA dehydrogenase)-like protein] [protein_id=AEG93300.1] [location=2325994..2327469] [gbkey=CDS]	superfamily	332468	1	272	1.91774e-105	316.492	cl27647	3HCDH superfamily	 - 	 - 
Q#2241 - >lcl|CP000245.1_prot_AEG93300.1_2241 [locus_tag=Rta_22040] [protein=3-hydroxybutyryl-CoA dehydrogenase (Beta- hydroxybutyryl-CoA dehydrogenase)-like protein] [protein_id=AEG93300.1] [location=2325994..2327469] [gbkey=CDS]	non-specific	224170	349	478	8.67732e-13	68.8086	COG1250	FadB	N	cl27647
Q#2241 - >lcl|CP000245.1_prot_AEG93300.1_2241 [locus_tag=Rta_22040] [protein=3-hydroxybutyryl-CoA dehydrogenase (Beta- hydroxybutyryl-CoA dehydrogenase)-like protein] [protein_id=AEG93300.1] [location=2325994..2327469] [gbkey=CDS]	superfamily	332468	349	478	8.67732e-13	68.8086	cl27647	3HCDH superfamily	N	 - 
Q#2242 - >lcl|CP000245.1_prot_AEG93301.1_2242 [locus_tag=Rta_22050] [protein=Unsaturated acyl-CoA hydratase] [protein_id=AEG93301.1] [location=2327466..2328245] [gbkey=CDS]	specific	223955	14	252	3.69769e-45	152.17	COG1024	CaiD	 - 	cl23717
Q#2242 - >lcl|CP000245.1_prot_AEG93301.1_2242 [locus_tag=Rta_22050] [protein=Unsaturated acyl-CoA hydratase] [protein_id=AEG93301.1] [location=2327466..2328245] [gbkey=CDS]	superfamily	329030	14	252	3.69769e-45	152.17	cl23717	crotonase-like superfamily	 - 	 - 
Q#2243 - >lcl|CP000245.1_prot_AEG93302.1_2243 [locus_tag=Rta_22060] [protein=transcriptional regulator, CRP family-like protein] [protein_id=AEG93302.1] [location=2328334..2329062] [gbkey=CDS]	specific	223736	18	229	8.56734e-35	123.403	COG0664	Crp	 - 	cl28240
Q#2243 - >lcl|CP000245.1_prot_AEG93302.1_2243 [locus_tag=Rta_22060] [protein=transcriptional regulator, CRP family-like protein] [protein_id=AEG93302.1] [location=2328334..2329062] [gbkey=CDS]	superfamily	333060	18	229	8.56734e-35	123.403	cl28240	Crp superfamily	 - 	 - 
Q#2244 - >lcl|CP000245.1_prot_AEG93303.1_2244 [locus_tag=Rta_22070] [protein=Conserved hypothetical protein] [protein_id=AEG93303.1] [location=2329059..2330159] [gbkey=CDS]	specific	225714	17	339	1.43734e-96	289.721	COG3173	YcbJ	 - 	cl21453
Q#2244 - >lcl|CP000245.1_prot_AEG93303.1_2244 [locus_tag=Rta_22070] [protein=Conserved hypothetical protein] [protein_id=AEG93303.1] [location=2329059..2330159] [gbkey=CDS]	superfamily	328722	17	339	1.43734e-96	289.721	cl21453	PKc_like superfamily	 - 	 - 
Q#2245 - >lcl|CP000245.1_prot_AEG93304.1_2245 [locus_tag=Rta_22080] [protein=Acyl dehydrogenase] [protein_id=AEG93304.1] [location=2330185..2331459] [gbkey=CDS]	specific	224871	1	412	3.61624e-101	306.351	COG1960	CaiA	 - 	cl25414
Q#2245 - >lcl|CP000245.1_prot_AEG93304.1_2245 [locus_tag=Rta_22080] [protein=Acyl dehydrogenase] [protein_id=AEG93304.1] [location=2330185..2331459] [gbkey=CDS]	superfamily	330235	1	412	3.61624e-101	306.351	cl25414	Acyl-CoA_dh_M superfamily	 - 	 - 
Q#2247 - >lcl|CP000245.1_prot_AEG93306.1_2247 [locus_tag=Rta_22100] [protein=glutathione S-transferase (Glutathione transferase)-like protein] [protein_id=AEG93306.1] [location=2332286..2332927] [gbkey=CDS]	specific	223698	1	192	1.9177e-53	169.99	COG0625	GstA	 - 	cl25459
Q#2247 - >lcl|CP000245.1_prot_AEG93306.1_2247 [locus_tag=Rta_22100] [protein=glutathione S-transferase (Glutathione transferase)-like protein] [protein_id=AEG93306.1] [location=2332286..2332927] [gbkey=CDS]	superfamily	330280	1	192	1.9177e-53	169.99	cl25459	GstA superfamily	 - 	 - 
Q#2248 - >lcl|CP000245.1_prot_AEG93307.1_2248 [locus_tag=Rta_22110] [protein=acyltransferase, membrane protein-like protein] [protein_id=AEG93307.1] [location=2332927..2334867] [gbkey=CDS]	specific	224748	1	339	3.21222e-50	178.829	COG1835	OafA	 - 	cl21495
Q#2248 - >lcl|CP000245.1_prot_AEG93307.1_2248 [locus_tag=Rta_22110] [protein=acyltransferase, membrane protein-like protein] [protein_id=AEG93307.1] [location=2332927..2334867] [gbkey=CDS]	superfamily	328753	1	339	3.21222e-50	178.829	cl21495	DUF418 superfamily	 - 	 - 
Q#2252 - >lcl|CP000245.1_prot_AEG93311.1_2252 [locus_tag=Rta_22150] [protein=Conserved hypothetical protein] [protein_id=AEG93311.1] [location=complement(2337039..2337785)] [gbkey=CDS]	specific	226861	51	168	6.07412e-26	99.0937	COG4454	COG4454	N	cl19115
Q#2252 - >lcl|CP000245.1_prot_AEG93311.1_2252 [locus_tag=Rta_22150] [protein=Conserved hypothetical protein] [protein_id=AEG93311.1] [location=complement(2337039..2337785)] [gbkey=CDS]	superfamily	327505	51	168	6.07412e-26	99.0937	cl19115	Cupredoxin superfamily	N	 - 
